target_id	ensembl_gene_id	gene_symbol	hgnc_approved_symbol	jaspar_tf_family	lambert_2018_dbd	type	locus	distance_mean_HonCM	distance_rank_HonCM	sig_dist_gt_NC_max_HonCM	distance_mean_HuangfuDE	distance_rank_HuangfuDE	sig_dist_gt_NC_max_HuangfuDE	distance_mean_HuangfuESC	distance_rank_HuangfuESC	sig_dist_gt_NC_max_HuangfuESC	n_datasets_with_data	n_datasets_significant	classification
ENSG00000197372|chr19:23686689-23687152											91.42796630859377	1262.0	False	477.3893737792969	1908.0	False	2	0	convergent_nonsignificant
ENSG00000197063|chr17:81927421-81927734	ENSG00000197063	MAFG	MAFG	Maf-related	bZIP	targeting	chr17:81927421-81927734	1.2424835205078124	1053.0	False	96.24445190429688	830.0	False	477.3410339355469	1909.0	False	3	0	convergent_nonsignificant
ENSG00000173894|chr17:79778178-79778629	ENSG00000173894	CBX2	CBX2		AT hook	targeting	chr17:79778178-79778629	1.7385406494140625	606.0	False	94.94869384765624	937.0	False	477.3348571777344	1910.0	False	3	0	convergent_nonsignificant
ENSG00000256683|chr19:51986552-51986848	ENSG00000256683	ZNF350	ZNF350		C2H2 ZF	targeting	chr19:51986552-51986848	1.62298583984375	683.0	False	91.66599731445312	1237.0	False	477.28040771484376	1911.0	False	3	0	convergent_nonsignificant
ENSG00000111653|chr12:6662864-6663154	ENSG00000111653	ING4	ING4		Unknown	targeting	chr12:6662864-6663154	0.8741790771484375	1663.0	False	109.04169921875	89.0	False	477.2611938476563	1912.0	False	3	0	convergent_nonsignificant
ENSG00000196152|chr9:127424413-127424559											82.28135375976562	1915.0	False	477.25844116210936	1913.0	False	2	0	convergent_nonsignificant
ENSG00000173825|chr11:65354826-65355233	ENSG00000173825	TIGD3	TIGD3		CENPB	targeting	chr11:65354826-65355233	1.6041107177734375	694.0	False	85.54545288085937	1733.0	False	477.0589721679688	1914.0	False	3	0	convergent_nonsignificant
ENSG00000185278|chr1:173868382-173868439	ENSG00000185278	ZBTB37	ZBTB37		C2H2 ZF	targeting	chr1:173868382-173868439	1.0409698486328125	1363.0	False	93.77805786132812	1028.0	False	476.8080017089844	1915.0	False	3	0	convergent_nonsignificant
ENSG00000186660|chr11:58579075-58579515	ENSG00000186660	ZFP91	ZFP91		C2H2 ZF	targeting	chr11:58579075-58579515	1.3785369873046875	883.0	False	91.81898803710938	1222.0	False	476.6228149414063	1917.0	False	3	0	convergent_nonsignificant
ENSG00000118156|chr19:47540858-47540955	ENSG00000118156	ZNF541	ZNF541		C2H2 ZF; Myb/SANT	targeting	chr19:47540858-47540955	1.173773193359375	1149.0	False	102.81165161132812	303.0	False	476.580810546875	1918.0	False	3	0	convergent_nonsignificant
ENSG00000197928|chr19:53254674-53254882											98.67765502929689	599.0	False	476.28395385742186	1919.0	False	2	0	convergent_nonsignificant
ENSG00000174282|chr17:7479228-7479639	ENSG00000174282	ZBTB4	ZBTB4		C2H2 ZF	targeting	chr17:7479228-7479639	2.2498565673828126	411.0	False	98.70484619140623	596.0	False	476.2677947998047	1920.0	False	3	0	convergent_nonsignificant
non-targeting|25|non-targeting:25-25						negative control	non-targeting|25|non-targeting:25-25	0.9844635009765624		False	87.89263916015625		False	476.22681884765626		False	3	0	convergent_nonsignificant
ENSG00000168826|chr4:4290250-4290555	ENSG00000168826	ZBTB49	ZBTB49		C2H2 ZF	targeting	chr4:4290250-4290555	0.7463592529296875	1865.0	False	83.23715209960938	1871.0	False	476.18821411132814	1921.0	False	3	0	convergent_nonsignificant
ENSG00000257315|chr1:203796090-203796511	ENSG00000257315	ZBED6	ZBED6		BED ZF	targeting	chr1:203796090-203796511	1.1592742919921877	1180.0	False	98.48097534179688	620.0	False	476.1715637207032	1922.0	False	3	0	convergent_nonsignificant
ENSG00000163320|chr3:88058882-88059017	ENSG00000163320	CGGBP1	CGGBP1		Unknown	targeting	chr3:88058882-88059017	0.8994781494140625	1627.0	False	93.07506103515624	1094.0	False	475.8244689941406	1923.0	False	3	0	convergent_nonsignificant
ENSG00000152217|chr18:44680123-44680792	ENSG00000152217	SETBP1	SETBP1		AT hook	targeting	chr18:44680123-44680792	1.0793731689453123	1300.0	False	95.65999145507811	878.0	False	475.66071166992185	1924.0	False	3	0	convergent_nonsignificant
ENSG00000176083|chr1:26370343-26370769											96.99940795898438	760.0	False	475.5501831054688	1925.0	False	2	0	convergent_nonsignificant
ENSG00000091656|chr8:76681366-76681780	ENSG00000091656	ZFHX4	ZFHX4		C2H2 ZF; Homeodomain	targeting	chr8:76681366-76681780	1.2646209716796877	1022.0	False	97.1556884765625	744.0	False	475.26506958007815	1926.0	False	3	0	convergent_nonsignificant
ENSG00000112837|chr6:84764350-84764598	ENSG00000112837	TBX18	TBX18	TBX1-related factors	T-box	targeting	chr6:84764350-84764598	1.5155120849609376	757.0	False	77.58558959960938	2070.0	False	475.1104431152344	1927.0	False	3	0	convergent_nonsignificant
ENSG00000129071|chr3:129439861-129439938	ENSG00000129071	MBD4	MBD4		MBD	targeting	chr3:129439861-129439938	2.334564208984375	386.0	False	89.79542236328125	1430.0	False	474.85841674804686	1928.0	False	3	0	convergent_nonsignificant
ENSG00000103449|chr16:51151031-51151261	ENSG00000103449	SALL1	SALL1		C2H2 ZF	targeting	chr16:51151031-51151261	1.4959747314453125	775.0	False	96.12823486328124	840.0	False	474.71575927734375	1929.0	False	3	0	convergent_nonsignificant
ENSG00000136931|chr9:124507318-124507454	ENSG00000136931	NR5A1	NR5A1	FTZF1-related (NR5A)	Nuclear receptor	targeting	chr9:124507318-124507454	1.011724853515625	1416.0	False	109.81798095703124	72.0	False	474.6477844238281	1930.0	False	3	0	convergent_nonsignificant
ENSG00000104881|chr19:45405894-45406384	ENSG00000104881	PPP1R13L	PPP1R13L		Unknown	targeting	chr19:45405894-45406384	1.2149871826171874	1098.0	False	90.682861328125	1347.0	False	474.4958129882813	1931.0	False	3	0	convergent_nonsignificant
ENSG00000186790|chr1:47416298-47416368	ENSG00000186790	FOXE3	FOXE3		Forkhead	targeting	chr1:47416298-47416368	2.6030029296875	329.0	False	105.97767333984376	169.0	False	474.4387603759766	1933.0	False	3	0	convergent_nonsignificant
ENSG00000167967|chr16:2223600-2223962	ENSG00000167967	E4F1	E4F1		C2H2 ZF	targeting	chr16:2223600-2223962	1.5163848876953123	756.0	False	91.06589965820312	1301.0	False	474.4178771972656	1934.0	False	3	0	convergent_nonsignificant
ENSG00000197951|chr19:56595272-56595431											100.2698486328125	466.0	False	474.3984436035156	1935.0	False	2	0	convergent_nonsignificant
ENSG00000148143|chr9:106863207-106863501	ENSG00000148143	ZNF462	ZNF462		C2H2 ZF	targeting	chr9:106863207-106863501	1.2175262451171875	1094.0	False	86.91864013671875	1642.0	False	474.3380676269532	1936.0	False	3	0	convergent_nonsignificant
ENSG00000120798|chr12:95073472-95073659	ENSG00000120798	NR2C1	NR2C1	RXR-related receptors (NR2)	Nuclear receptor	targeting	chr12:95073472-95073659	1.0609375	1332.0	False	94.46486206054688	968.0	False	474.240087890625	1937.0	False	3	0	convergent_nonsignificant
ENSG00000158711|chr1:205631589-205631997	ENSG00000158711	ELK4	ELK4	Ets-related	Ets	targeting	chr1:205631589-205631997	1.5335205078125	736.0	False	102.99384765625	297.0	False	473.828857421875	1938.0	False	3	0	convergent_nonsignificant
ENSG00000172238|chr4:93828777-93829086	ENSG00000172238	ATOH1	ATOH1	Tal-related	bHLH	targeting	chr4:93828777-93829086	1.6232574462890623	682.0	False	89.27572021484374	1468.0	False	473.8210144042969	1939.0	False	3	0	convergent_nonsignificant
ENSG00000113761|chr5:177022688-177022784	ENSG00000113761	ZNF346	ZNF346		C2H2 ZF	targeting	chr5:177022688-177022784	1.6350311279296874	673.0	False	75.487451171875	2103.0	False	473.6791015625	1940.0	False	3	0	convergent_nonsignificant
ENSG00000069667|chr15:61229051-61229471	ENSG00000069667	RORA	RORA	Thyroid hormone receptor-related factors (NR1)	Nuclear receptor	targeting	chr15:61229051-61229471	0.8646728515625	1682.0	False	90.08463134765626	1407.0	False	473.589892578125	1941.0	False	3	0	convergent_nonsignificant
ENSG00000071655|chr19:1592226-1592750	ENSG00000071655	MBD3	MBD3		MBD	targeting	chr19:1592226-1592750	2.90755615234375	278.0	False	106.93260498046877	134.0	False	473.498388671875	1942.0	False	3	0	convergent_nonsignificant
ENSG00000197779|chrX:47836882-47836954											82.00410766601563	1920.0	False	473.4943664550781	1943.0	False	2	0	convergent_nonsignificant
ENSG00000167562|chr19:52570273-52570715											92.45309448242188	1151.0	False	473.4720397949219	1944.0	False	2	0	convergent_nonsignificant
ENSG00000141946|chr19:57145001-57145203	ENSG00000141946	ZIM3	ZIM3	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr19:57145001-57145203	1.00390625	1431.0	False	104.99929809570312	199.0	False	473.2169738769532	1945.0	False	3	0	convergent_nonsignificant
ENSG00000090612|chr12:133181484-133181582	ENSG00000090612	ZNF268	ZNF268		C2H2 ZF	targeting	chr12:133181484-133181582	1.4425048828125	825.0	False	84.13179931640624	1828.0	False	473.1887268066406	1946.0	False	3	0	convergent_nonsignificant
ENSG00000105880|chr7:97024545-97024840	ENSG00000105880	DLX5	DLX5	NK	Homeodomain	targeting	chr7:97024545-97024840	0.93167724609375	1558.0	False	102.5479736328125	318.0	False	473.14386596679685	1947.0	False	3	0	convergent_nonsignificant
ENSG00000171161|chr1:248838231-248838565											102.45128173828124	325.0	False	473.0927429199219	1948.0	False	2	0	convergent_nonsignificant
ENSG00000164107|chr4:173528891-173529006	ENSG00000164107	HAND2	HAND2	Tal-related	bHLH	targeting	chr4:173528891-173529006	0.7725433349609375	1837.0	False	90.30661010742188	1384.0	False	472.9892578125	1949.0	False	3	0	convergent_nonsignificant
ENSG00000090447|chr16:4272475-4272873	ENSG00000090447	TFAP4	TFAP4	bHLH-ZIP	bHLH	targeting	chr16:4272475-4272873	2.5453460693359373	338.0	False	92.46154174804688	1150.0	False	472.93853759765625	1950.0	False	3	0	convergent_nonsignificant
ENSG00000165821|chr14:21525987-21526258	ENSG00000165821	SALL2	SALL2		C2H2 ZF	targeting	chr14:21525987-21526258	2.0292877197265624	476.0	False	57.812042236328125	2164.0	False	472.9176513671875	1951.0	False	3	0	convergent_nonsignificant
ENSG00000153207|chr1:246931690-246931935	ENSG00000153207	AHCTF1	AHCTF1		AT hook	targeting	chr1:246931690-246931935	2.1248291015625	448.0	False	94.20467529296874	991.0	False	472.6280090332031	1952.0	False	3	0	convergent_nonsignificant
ENSG00000150347|chr10:61901180-61901443	ENSG00000150347	ARID5B	ARID5B		ARID/BRIGHT	targeting	chr10:61901180-61901443	0.7069976806640625	1903.0	False	94.34224243164064	981.0	False	472.3135620117188	1954.0	False	3	0	convergent_nonsignificant
ENSG00000179388|chr8:22692940-22693464	ENSG00000179388	EGR3	EGR3	Three-zinc finger Kruppel-related	C2H2 ZF	targeting	chr8:22692940-22693464	0.8237518310546875	1745.0	False	103.01710815429688	294.0	False	472.2183532714844	1955.0	False	3	0	convergent_nonsignificant
ENSG00000161642|chr12:54391127-54391313	ENSG00000161642	ZNF385A	ZNF385A		C2H2 ZF	targeting	chr12:54391127-54391313	1.04957275390625	1348.0	False	97.36651000976562	714.0	False	472.09259643554685	1956.0	False	3	0	convergent_nonsignificant
ENSG00000185650|chr14:68796030-68796110	ENSG00000185650	ZFP36L1	ZFP36L1		CCCH ZF	targeting	chr14:68796030-68796110	1.3878448486328123	869.0	False	92.53695678710938	1142.0	False	472.0644287109375	1957.0	False	3	0	convergent_nonsignificant
ENSG00000169554|chr2:144517224-144517608	ENSG00000169554	ZEB2	ZEB2	HD-ZF	C2H2 ZF; Homeodomain	targeting	chr2:144517224-144517608	0.79732666015625	1796.0	False	84.62335815429688	1788.0	False	471.9829711914063	1958.0	False	3	0	convergent_nonsignificant
ENSG00000115507|chr2:63050796-63050980	ENSG00000115507	OTX1	OTX1	Paired-related HD factors	Homeodomain	targeting	chr2:63050796-63050980	1.078021240234375	1301.0	False	95.66782836914062	877.0	False	471.9670104980469	1959.0	False	3	0	convergent_nonsignificant
ENSG00000106004|chr7:27143401-27143501	ENSG00000106004	HOXA5	HOXA5	HOX	Homeodomain	targeting	chr7:27143401-27143501	0.9519927978515624	1522.0	False	84.27360229492187	1818.0	False	471.96339721679686	1960.0	False	3	0	convergent_nonsignificant
ENSG00000251247|chr19:36850897-36851117	ENSG00000251247	ZNF345	ZNF345		C2H2 ZF	targeting	chr19:36850897-36851117	1.3195587158203126	955.0	False	70.73472290039062	2149.0	False	471.8819213867188	1961.0	False	3	0	convergent_nonsignificant
ENSG00000186020|chr19:36573005-36573282	ENSG00000186020	ZNF529	ZNF529		C2H2 ZF	targeting	chr19:36573005-36573282	0.7897979736328125	1806.0	False	89.68457641601563	1438.0	False	471.5765380859375	1963.0	False	3	0	convergent_nonsignificant
ENSG00000121454|chr1:180230289-180230434	ENSG00000121454	LHX4	LHX4		Homeodomain	targeting	chr1:180230289-180230434	1.249200439453125	1042.0	False	97.95550537109376	654.0	False	471.5163696289063	1964.0	False	3	0	convergent_nonsignificant
non-targeting|71|non-targeting:71-71						negative control	non-targeting|71|non-targeting:71-71	2.021502685546875		False	96.14169311523438		False	471.2915405273437		False	3	0	convergent_nonsignificant
non-targeting|100|non-targeting:100-100						negative control	non-targeting|100|non-targeting:100-100	0.8891357421875		False	105.16922607421876		False	471.2577819824219		False	3	0	convergent_nonsignificant
ENSG00000163565|chr1:159009908-159010226	ENSG00000163565	IFI16	IFI16		Unknown	targeting	chr1:159009908-159010226	0.906768798828125	1602.0	False	81.083447265625	1962.0	False	471.25355224609376	1965.0	False	3	0	convergent_nonsignificant
ENSG00000113716|chr5:150000722-150000805	ENSG00000113716	HMGXB3	HMGXB3		HMG/Sox	targeting	chr5:150000722-150000805	1.0564239501953123	1340.0	False	73.5718505859375	2130.0	False	471.20912475585936	1966.0	False	3	0	convergent_nonsignificant
non-targeting|33|non-targeting:33-33						negative control	non-targeting|33|non-targeting:33-33	1.31505126953125		False	77.11376342773437		False	471.1849182128906		False	3	0	convergent_nonsignificant
ENSG00000010244|chr17:32350174-32350637	ENSG00000010244	ZNF207	ZNF207		C2H2 ZF	targeting	chr17:32350174-32350637	3.0838043212890627	261.0	False	85.6544677734375	1727.0	False	471.0989685058594	1967.0	False	3	0	convergent_nonsignificant
ENSG00000166987|chr12:57522850-57522974	ENSG00000166987	MBD6	MBD6		MBD	targeting	chr12:57522850-57522974	1.53507080078125	733.0	False	91.93237915039064	1211.0	False	471.0135559082031	1968.0	False	3	0	convergent_nonsignificant
ENSG00000179930|chr1:182061243-182061726											94.18368530273438	995.0	False	470.6233215332031	1969.0	False	2	0	convergent_nonsignificant
ENSG00000136997|chr8:127735559-127736700	ENSG00000136997	MYC	MYC	bHLH-ZIP	bHLH	targeting	chr8:127735559-127736700	1.63599853515625	671.0	False	86.20806884765625	1694.0	False	470.4857177734375	1970.0	False	3	0	convergent_nonsignificant
ENSG00000136535|chr2:161416367-161416860	ENSG00000136535	TBR1	TBR1	TBrain-related factors	T-box	targeting	chr2:161416367-161416860	1.5788848876953123	715.0	False	92.23726196289064	1171.0	False	470.2179565429688	1971.0	False	3	0	convergent_nonsignificant
ENSG00000123576|chrX:104254640-104254941	ENSG00000123576	ESX1	ESX1	Paired-related HD factors	Homeodomain	targeting	chrX:104254640-104254941	2.744921875	298.0	False	101.44669189453126	394.0	False	469.96498413085936	1973.0	False	3	0	convergent_nonsignificant
ENSG00000152284|chr2:85133442-85133874	ENSG00000152284	TCF7L1	TCF7L1	TCF-7-related factors	HMG/Sox	targeting	chr2:85133442-85133874	0.931842041015625	1557.0	False	91.30836791992188	1277.0	False	469.907421875	1974.0	False	3	0	convergent_nonsignificant
ENSG00000167081|chr9:125747450-125747521	ENSG00000167081	PBX3	PBX3	TALE-type homeo domain factors	Homeodomain	targeting	chr9:125747450-125747521	0.9926544189453124	1457.0	False	102.27326049804688	336.0	False	469.893994140625	1975.0	False	3	0	convergent_nonsignificant
ENSG00000067646|chrY:2935418-2935639	ENSG00000067646	ZFY	ZFY		C2H2 ZF	targeting	chrY:2935418-2935639	1.1131195068359374	1250.0	False	81.89032592773438	1927.0	False	469.8456787109375	1976.0	False	3	0	convergent_nonsignificant
ENSG00000083814|chr19:57727407-57727591											87.42432250976563	1611.0	False	469.753955078125	1977.0	False	2	0	convergent_nonsignificant
ENSG00000187187|chr19:39997060-39997163	ENSG00000187187	ZNF546	ZNF546		C2H2 ZF	targeting	chr19:39997060-39997163	1.002838134765625	1434.0	False	93.45269775390624	1062.0	False	469.5293212890625	1978.0	False	3	0	convergent_nonsignificant
ENSG00000169131|chr5:178730364-178730667	ENSG00000169131	ZNF354A	ZNF354A	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr5:178730364-178730667	1.1668243408203125	1164.0	False	99.88831787109376	498.0	False	469.3687133789063	1979.0	False	3	0	convergent_nonsignificant
ENSG00000155966|chrX:148500809-148501189	ENSG00000155966	AFF2	AFF2			targeting	chrX:148500809-148501189	0.8031646728515625	1785.0	False	75.43428344726563	2105.0	False	468.8991394042969	1981.0	False	3	0	convergent_nonsignificant
ENSG00000198464|chr19:52297165-52297635	ENSG00000198464	ZNF480	ZNF480		C2H2 ZF	targeting	chr19:52297165-52297635	0.7803680419921875	1824.0	False	101.06334838867188	416.0	False	468.8820007324219	1982.0	False	3	0	convergent_nonsignificant
ENSG00000083844|chr19:57191534-57191713	ENSG00000083844	ZNF264	ZNF264		C2H2 ZF	targeting	chr19:57191534-57191713	1.15274658203125	1190.0	False	95.68848876953123	873.0	False	468.8080871582032	1983.0	False	3	0	convergent_nonsignificant
ENSG00000186416|chrX:119605641-119605871	ENSG00000186416	NKRF	NKRF		Unknown	targeting	chrX:119605641-119605871	1.223577880859375	1084.0	False	90.68779907226562	1346.0	False	468.778369140625	1984.0	False	3	0	convergent_nonsignificant
ENSG00000213588|chr6:33454584-33454670	ENSG00000213588	ZBTB9	ZBTB9		C2H2 ZF	targeting	chr6:33454584-33454670	1.12606201171875	1233.0	False	103.25314331054688	284.0	False	468.7234741210938	1985.0	False	3	0	convergent_nonsignificant
ENSG00000124440|chr19:46298414-46298614	ENSG00000124440	HIF3A	HIF3A	PAS	bHLH	targeting	chr19:46298414-46298614	1.7041229248046874	627.0	False	92.15779418945311	1184.0	False	468.6552978515625	1986.0	False	3	0	convergent_nonsignificant
ENSG00000173041|chr7:64562638-64563076											95.39554443359376	900.0	False	468.5551696777344	1987.0	False	2	0	convergent_nonsignificant
ENSG00000198521|chr19:21835749-21836001	ENSG00000198521	ZNF43	ZNF43	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr19:21835749-21836001	0.938861083984375	1548.0	False	92.89718017578124	1103.0	False	468.5329467773437	1988.0	False	3	0	convergent_nonsignificant
non-targeting|32|non-targeting:32-32						negative control	non-targeting|32|non-targeting:32-32	2.2324462890625		False	86.8345458984375		False	468.3406372070313		False	3	0	convergent_nonsignificant
ENSG00000130589|chr20:63563711-63564077	ENSG00000130589	HELZ2	HELZ2		Unknown	targeting	chr20:63563711-63564077	0.91549072265625	1583.0	False	90.4897705078125	1365.0	False	468.3246887207032	1989.0	False	3	0	convergent_nonsignificant
ENSG00000204524|chr19:57240688-57240817											91.9744384765625	1201.0	False	468.31004638671874	1990.0	False	2	0	convergent_nonsignificant
ENSG00000106624|chr7:44104396-44104746	ENSG00000106624	AEBP1	AEBP1		Unknown	targeting	chr7:44104396-44104746	1.24642333984375	1045.0	False	84.5650634765625	1793.0	False	468.2878295898437	1991.0	False	3	0	convergent_nonsignificant
ENSG00000156925|chrX:137566129-137566572	ENSG00000156925	ZIC3	ZIC3	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chrX:137566129-137566572	1.796209716796875	565.0	False	84.90518798828126	1771.0	False	467.9316284179688	1993.0	False	3	0	convergent_nonsignificant
ENSG00000143365|chr1:151825869-151826102	ENSG00000143365	RORC	RORC	Thyroid hormone receptor-related factors (NR1)	Nuclear receptor	targeting	chr1:151825869-151826102	4.41873779296875	178.0	False	90.85297241210938	1323.0	False	467.8618774414063	1994.0	False	3	0	convergent_nonsignificant
ENSG00000020633|chr1:24964606-24965040	ENSG00000020633	RUNX3	RUNX3	Runt-related factors	Runt	targeting	chr1:24964606-24965040	1.1513031005859375	1193.0	False	91.77684326171877	1229.0	False	467.79876098632815	1995.0	False	3	0	convergent_nonsignificant
ENSG00000178175|chr5:72506901-72507674	ENSG00000178175	ZNF366	ZNF366		C2H2 ZF	targeting	chr5:72506901-72507674	0.9650970458984376	1508.0	False	98.848583984375	582.0	False	467.69447021484376	1996.0	False	3	0	convergent_nonsignificant
non-targeting|60|non-targeting:60-60						negative control	non-targeting|60|non-targeting:60-60	0.800640869140625		False	87.69833984375		False	467.3219848632813		False	3	0	convergent_nonsignificant
ENSG00000198807|chr14:36661870-36662298	ENSG00000198807	PAX9	PAX9	Paired domain only	Paired box	targeting	chr14:36661870-36662298	0.9884979248046876	1462.0	False	99.54750366210938	525.0	False	467.2061096191407	1998.0	False	3	0	convergent_nonsignificant
ENSG00000078246|chr12:2890882-2891110	ENSG00000078246	TULP3	TULP3			targeting	chr12:2890882-2891110	1.740020751953125	603.0	False	92.87569580078124	1105.0	False	466.801025390625	1999.0	False	3	0	convergent_nonsignificant
ENSG00000170485|chr2:100820125-100820629	ENSG00000170485	NPAS2	NPAS2		bHLH	targeting	chr2:100820125-100820629	1.1578125	1184.0	False	95.33355712890624	906.0	False	466.5044677734375	2000.0	False	3	0	convergent_nonsignificant
ENSG00000102145|chrX:48786581-48786724	ENSG00000102145	GATA1	GATA1	C4-GATA-related	GATA	targeting	chrX:48786581-48786724	0.874981689453125	1661.0	False	90.3067626953125	1383.0	False	466.4871032714844	2001.0	False	3	0	convergent_nonsignificant
ENSG00000204595|chr19:53632066-53632262	ENSG00000204595	DPRX	DPRX	Paired-related HD factors	Homeodomain	targeting	chr19:53632066-53632262	2.2202911376953125	423.0	False	108.01646118164062	110.0	False	466.4210144042969	2002.0	False	3	0	convergent_nonsignificant
ENSG00000171843|chr9:20622314-20622546	ENSG00000171843	MLLT3	MLLT3		Unknown	targeting	chr9:20622314-20622546	1.0876373291015624	1284.0	False	94.1976318359375	993.0	False	466.3142517089844	2003.0	False	3	0	convergent_nonsignificant
ENSG00000005513|chr16:981821-982406	ENSG00000005513	SOX8	SOX8	SOX-related factors	HMG/Sox	targeting	chr16:981821-982406	0.665716552734375	1924.0	False	97.49788208007811	698.0	False	466.05029296875	2004.0	False	3	0	convergent_nonsignificant
ENSG00000170345|chr14:75278820-75279100	ENSG00000170345	FOS	FOS	Fos-related	bZIP	targeting	chr14:75278820-75279100	1.272845458984375	1010.0	False	97.67160034179688	683.0	False	465.2388732910157	2005.0	False	3	0	convergent_nonsignificant
ENSG00000277258|chr17:38748035-38748320	ENSG00000277258	PCGF2	PCGF2		Unknown	targeting	chr17:38748035-38748320	0.968145751953125	1498.0	False	89.87783203125	1426.0	False	465.20228271484376	2006.0	False	3	0	convergent_nonsignificant
ENSG00000178928|chr19:47818602-47818721	ENSG00000178928	TPRX1	TPRX1	Paired-related HD	Homeodomain	targeting	chr19:47818602-47818721	2.40902099609375	366.0	False	95.54605712890626	891.0	False	465.1758239746094	2007.0	False	3	0	convergent_nonsignificant
ENSG00000198795|chr18:25351845-25352141	ENSG00000198795	ZNF521	ZNF521		C2H2 ZF	targeting	chr18:25351845-25352141	1.7787689208984374	580.0	False	100.49124145507812	448.0	False	464.5697875976563	2008.0	False	3	0	convergent_nonsignificant
ENSG00000144802|chr3:101827963-101828315	ENSG00000144802	NFKBIZ	NFKBIZ		Unknown	targeting	chr3:101827963-101828315	1.11153564453125	1254.0	False	94.0780517578125	1004.0	False	464.44581909179686	2009.0	False	3	0	convergent_nonsignificant
ENSG00000112561|chr6:41735253-41735607	ENSG00000112561	TFEB	TFEB	bHLH-ZIP	bHLH	targeting	chr6:41735253-41735607	1.7298065185546876	614.0	False	89.51529541015626	1450.0	False	464.28314819335935	2010.0	False	3	0	convergent_nonsignificant
ENSG00000137709|chr11:120236634-120236961	ENSG00000137709	POU2F3	POU2F3	POU domain factors	Homeodomain; POU	targeting	chr11:120236634-120236961	0.8019561767578125	1788.0	False	103.07015991210938	291.0	False	464.1582885742188	2011.0	False	3	0	convergent_nonsignificant
ENSG00000119138|chr9:70413671-70413952	ENSG00000119138	KLF9	KLF9	Three-zinc finger Kruppel-related	C2H2 ZF	targeting	chr9:70413671-70413952	1.1351898193359375	1217.0	False	103.61341552734376	269.0	False	464.14231567382814	2012.0	False	3	0	convergent_nonsignificant
ENSG00000169989|chr4:152779372-152779726	ENSG00000169989	TIGD4	TIGD4	More than 3 adjacent zinc fingers	CENPB	targeting	chr4:152779372-152779726	0.9038482666015624	1615.0	False	83.2482666015625	1870.0	False	464.0179443359375	2013.0	False	3	0	convergent_nonsignificant
ENSG00000105516|chr19:48637077-48637385	ENSG00000105516	DBP	DBP	CEBP-related	bZIP	targeting	chr19:48637077-48637385	1.9968353271484376	488.0	False	91.898388671875	1215.0	False	463.9761596679688	2014.0	False	3	0	convergent_nonsignificant
ENSG00000175691|chr19:2944873-2944958											91.25774536132812	1283.0	False	463.7665710449219	2015.0	False	2	0	convergent_nonsignificant
ENSG00000119574|chr19:58519573-58519799	ENSG00000119574	ZBTB45	ZBTB45		C2H2 ZF	targeting	chr19:58519573-58519799	2.6978851318359376	309.0	False	79.62061157226563	2015.0	False	463.6502807617188	2017.0	False	3	0	convergent_nonsignificant
ENSG00000213347|chr5:177311814-177311930	ENSG00000213347	MXD3	MXD3		bHLH	targeting	chr5:177311814-177311930	2.312017822265625	393.0	False	96.70792236328126	792.0	False	463.5550170898438	2018.0	False	3	0	convergent_nonsignificant
ENSG00000151702|chr11:128694114-128694329	ENSG00000151702	FLI1	FLI1	Ets-related	Ets	targeting	chr11:128694114-128694329	1.073101806640625	1311.0	False	96.80543823242188	782.0	False	463.4425964355469	2019.0	False	3	0	convergent_nonsignificant
ENSG00000185238|chr11:20387715-20388204	ENSG00000185238	PRMT3	PRMT3		C2H2 ZF	targeting	chr11:20387715-20388204	1.2239349365234375	1083.0	False	86.89623413085937	1644.0	False	463.3137573242187	2020.0	False	3	0	convergent_nonsignificant
ENSG00000126561|chr17:42288767-42289036	ENSG00000126561	STAT5A	STAT5A		STAT	targeting	chr17:42288767-42289036	1.4782257080078125	787.0	False	97.97725830078124	651.0	False	463.199462890625	2021.0	False	3	0	convergent_nonsignificant
ENSG00000170608|chr19:45864323-45864514	ENSG00000170608	FOXA3	FOXA3	FOX	Forkhead	targeting	chr19:45864323-45864514	1.1720062255859376	1152.0	False	83.65836181640626	1854.0	False	463.1583801269532	2022.0	False	3	0	convergent_nonsignificant
ENSG00000172493|chr4:86935010-86935229	ENSG00000172493	AFF1	AFF1		Unknown	targeting	chr4:86935010-86935229	2.464044189453125	354.0	False	92.16116333007812	1183.0	False	463.0185791015625	2023.0	False	3	0	convergent_nonsignificant
ENSG00000136826|chr9:107488190-107488449	ENSG00000136826	KLF4	KLF4	Three-zinc finger Kruppel-related	C2H2 ZF	targeting	chr9:107488190-107488449	0.801275634765625	1789.0	False	87.283251953125	1619.0	False	462.770849609375	2024.0	False	3	0	convergent_nonsignificant
ENSG00000085274|chr3:169773361-169773511	ENSG00000085274	MYNN	MYNN		C2H2 ZF	targeting	chr3:169773361-169773511	1.2981109619140625	981.0	False	89.24254760742187	1472.0	False	462.43792114257815	2025.0	False	3	0	convergent_nonsignificant
