intended_target_name	tf_gene_symbol	tf_family	tf_dbd	gene_id	log2_fc	log2_fc_std	p_value	fdr_bh	intended_target_chr	intended_target_start	intended_target_end
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000250349	-2.0080607	0.31837583	2.8412506084377127e-10	9.725194939738228e-08	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000198838	1.163173	0.18577373	3.81941135462485e-10	1.2622496007836057e-07	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000152104	-0.6211204	0.099973686	5.203584408946671e-10	1.66237176584483e-07	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000134871	-0.39740402	0.064072505	5.5604527974424e-10	1.7190767616350957e-07	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000187498	-0.5041186	0.0828735	1.1796204041051055e-09	3.532963110294791e-07	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000079691	-0.84381354	0.14200592	2.813920996224246e-09	8.172308735700962e-07	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000077782	-0.44783723	0.0756421	3.210111044767797e-09	9.04873654501605e-07	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000280623	-1.0848953	0.18648948	5.974816352230617e-09	1.636075426279378e-06	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000007372	0.8422087	0.14664687	9.295502565865634e-09	2.4746693497571177e-06	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000106804	-1.7569202	0.310012	1.450948033689674e-08	3.7583475553734694e-06	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000203880	-0.7263281	0.12882689	1.7202075129483668e-08	4.338544422130828e-06	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000228624	0.68683356	0.122148536	1.8773772774670112e-08	4.6135343146779064e-06	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000075651	-1.389849	0.24746782	1.9511071114286497e-08	4.674852638983045e-06	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000135750	0.33317634	0.05948804	2.134527755613959e-08	4.881308314340079e-06	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000134853	-1.5619392	0.27890006	2.13913761688526e-08	4.881308314340079e-06	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000196935	-0.73945343	0.13225967	2.25867840984074e-08	5.02076670962019e-06	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000183098	0.33338842	0.059667964	2.305026452663693e-08	5.02076670962019e-06	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000127184	-0.26218322	0.047088873	2.5791916569250544e-08	5.493105075548826e-06	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000241388	-1.7496415	0.31559303	2.9567150258830244e-08	6.160251480013676e-06	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000079102	0.75134224	0.13714609	4.291686767922513e-08	8.751388507184971e-06	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000244405	-0.7339202	0.13573484	6.40841560774186e-08	1.279546983012458e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000145555	0.37631235	0.06967122	6.617445821396494e-08	1.2943183826992653e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000174640	-1.054799	0.19611156	7.50815309377624e-08	1.4391627850150296e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000120675	0.48790443	0.090968914	8.166101373250406e-08	1.534586579631998e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000119888	-0.31991485	0.059828594	8.933028626422548e-08	1.6464258914544942e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000082781	0.48614365	0.09152934	1.0882078532432577e-07	1.9678083142421476e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000145349	0.27167574	0.0512185	1.1313701492311337e-07	2.0079725018946638e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000109381	0.31915793	0.060354173	1.236041882934724e-07	2.153859164735708e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000146674	-1.2539835	0.23730183	1.261588519682199e-07	2.159118637970392e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000182836	-0.73691016	0.13991901	1.389049121112706e-07	2.335552066095469e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000108691	0.9769226	0.18576647	1.4493985026490546e-07	2.3950060774807827e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000101076	-1.7030817	0.32610866	1.7658422350898448e-07	2.8684460984917074e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000179241	0.3740753	0.07176573	1.863627331653253e-07	2.976834057760796e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000164512	-1.7734354	0.34333143	2.3995757763948064e-07	3.7700875804865284e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000185046	0.4703333	0.091124006	2.450257471117343e-07	3.787623806965905e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000124164	0.41506577	0.0804766	2.501404589823086e-07	3.805311363311819e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000154310	-0.59077543	0.11578962	3.35825681742529e-07	4.951620513569843e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000221866	1.1468982	0.22478238	3.356210426262982e-07	4.951620513569843e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000105810	0.39496142	0.07748079	3.440959331682132e-07	4.9966900355820534e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000172164	-1.5847564	0.3111096	3.508006654244368e-07	5.018020264817616e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000228999	0.80551887	0.1586178	3.8069904333774977e-07	5.365617104924991e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000164483	0.6836108	0.13486972	4.005955400450973e-07	5.564213993901757e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000205542	0.4080336	0.080835655	4.471761654663357e-07	6.12248052832766e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000176204	0.4644037	0.092168	4.687905315757686e-07	6.328011907918544e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000176463	0.98621565	0.196799	5.406796501295524e-07	7.197046898391152e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000153976	0.9276256	0.18653154	6.591699232566286e-07	8.654088417111682e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000150907	-0.60340446	0.1216483	7.040703882815651e-07	9.118662974716918e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000078114	0.4680847	0.09450376	7.304787307804234e-07	9.334544207732772e-05	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000269113	-0.51496637	0.10445756	8.226743960324538e-07	0.0001037435712049347	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000162415	0.49037057	0.09955412	8.407272932644208e-07	0.00010464325167072999	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000137693	-0.33633274	0.068343796	8.601990994224395e-07	0.00010569420729313667	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000152767	-0.36414105	0.07445856	1.0057009298767698e-06	0.00012200807230302483	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000249464	-2.0882173	0.4277736	1.0523143350690972e-06	0.00012606725734127784	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000175984	-0.67733365	0.13910587	1.1205374829332424e-06	0.0001325831016843481	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000186314	-1.34746	0.2803733	1.5401860623880403e-06	0.00018001394173081684	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000075568	0.3489316	0.072806016	1.6461664573459223e-06	0.00019008264249642556	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000111728	0.67675716	0.14148523	1.7249572227353616e-06	0.00019680940503209173	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000273079	0.84729016	0.17740193	1.7872352347848731e-06	0.00020151602929621438	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000164749	-1.176231	0.24660777	1.8455249121835515e-06	0.00020566872974845532	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000120690	-0.6212687	0.13065618	1.984576050591123e-06	0.0002186227226306359	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000181467	0.48422626	0.10216281	2.139811228301832e-06	0.00023304489559141772	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000204138	-0.39251918	0.08342429	2.537480828918469e-06	0.00027058317609280404	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000231689	0.5020578	0.10671146	2.540952196197033e-06	0.00027058317609280404	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000283674	0.22068089	0.046929605	2.5714488566577065e-06	0.00027082160266162045	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000127831	-1.6910661	0.36079463	2.771572944601617e-06	0.00028872559892458585	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000091136	-0.56311846	0.120258674	2.8331413884439234e-06	0.00029196588243921034	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000131791	-0.6722441	0.14380187	2.9424915226838124e-06	0.00029981971574509877	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000188243	0.3429918	0.07340255	2.9719191356202407e-06	0.00029981971574509877	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000167693	0.35571775	0.076719746	3.5420965607937484e-06	0.00035361350429363015	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000157399	-0.66852134	0.14425053	3.578934674090372e-06	0.00035361350429363015	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000254186	0.47100466	0.10179249	3.708102805966859e-06	0.00035897431608471084	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000166450	-0.56329423	0.12171966	3.695707177599577e-06	0.00035897431608471084	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000203727	1.0437621	0.22595534	3.8498316691926885e-06	0.00036896786717542727	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000154839	-1.7274333	0.37422574	3.911697706128884e-06	0.00036925064043149625	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000170608	-1.0061641	0.2180176	3.929837784225023e-06	0.00036925064043149625	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000234745	0.52820754	0.11533379	4.653852421206792e-06	0.00043163028529298743	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000091129	-0.4818624	0.1052452	4.683801092494855e-06	0.00043163028529298743	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000049130	-0.9017124	0.19740818	4.929728527370437e-06	0.000449966840060174	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000070756	-0.2688025	0.058887403	5.002428146430247e-06	0.0004522950127866744	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000128567	-0.25455725	0.055899702	5.2680188373685735e-06	0.00046748789386426304	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000138180	-0.4823193	0.10590037	5.251971532282506e-06	0.00046748789386426304	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000088992	0.7493388	0.16474941	5.406684426369536e-06	0.00047539140864518933	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000184009	0.22020985	0.04855011	5.7406560516159775e-06	0.0005001677054426139	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000153015	0.31315774	0.06925141	6.124608183369112e-06	0.0005288130164811673	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000128242	-1.4147162	0.31444398	6.824030347659153e-06	0.000583942025463976	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000213719	-0.36293533	0.08112054	7.676086152743506e-06	0.0006510407936981749	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000130675	-1.2205452	0.2736767	8.203354033257413e-06	0.0006896574127608688	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000115468	-0.6391831	0.14361873	8.564848351611634e-06	0.0007137870139290949	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000135090	-0.71873844	0.16163018	8.715532904539184e-06	0.0007200833392853752	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000151276	-0.28803587	0.06494652	9.208512277680203e-06	0.000754310954438351	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000145390	-0.57534736	0.12996851	9.563191271675242e-06	0.0007767256368452162	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000076716	0.28322667	0.06443438	1.1047573417351451e-05	0.0008897474254781202	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000136141	-0.6706324	0.15346333	1.2425529178496589e-05	0.0009923855970559276	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000110514	0.7358637	0.16847864	1.255634367883604e-05	0.0009945454365121043	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000116667	0.4561538	0.10485283	1.358773646691223e-05	0.0010674169368761215	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000182871	-0.62151355	0.14321631	1.4268775685053164e-05	0.0011118044403703215	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000092841	0.21684441	0.05012813	1.5197701033561662e-05	0.0011746352153681851	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000011114	-0.4298727	0.09947192	1.5493800027283975e-05	0.0011879406356919168	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000048740	0.29002973	0.06783906	1.9091310354021607e-05	0.0014521517335947863	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000065809	-0.48991847	0.1148989	2.008813152289349e-05	0.0015159421457906395	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000066468	0.3991713	0.09367908	2.034680428882171e-05	0.0015234669711255255	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000119640	-0.92484504	0.2174535	2.108588321061358e-05	0.0015665667030272913	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000138101	-0.5015839	0.11799879	2.130517415555405e-05	0.0015706829931294616	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000033122	1.0846274	0.2554069	2.169759139651738e-05	0.00157537663594108	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000170373	-0.6921343	0.1629352	2.1577216032190225e-05	0.00157537663594108	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000162687	-0.5635384	0.13304542	2.2785701611951747e-05	0.001641941084578538	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000136068	0.32730937	0.07742441	2.363337574972704e-05	0.001690315471532716	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000138119	-0.4363654	0.103333935	2.4121518352128183e-05	0.0017124491250873814	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000106211	0.40028644	0.0948965	2.463292613263082e-05	0.0017358967945230426	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000158874	-0.8725484	0.20804384	2.740051641292321e-05	0.0019168361262880003	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000187231	-0.46315563	0.11079907	2.9132976552600258e-05	0.0020232641107255133	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000129116	0.64617014	0.15570123	3.323815195143919e-05	0.0022917586208819657	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000137269	-1.2878972	0.31162968	3.584000032778918e-05	0.0024535040224395108	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000049089	-0.5730221	0.13896671	3.73241355923951e-05	0.0025299960475560564	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000165895	-0.2995002	0.0726509	3.74853337596995e-05	0.0025299960475560564	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000106524	-0.66588783	0.16160853	3.7825523481849866e-05	0.002535103615734609	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000163597	0.56747	0.13793229	3.8865843322791904e-05	0.0025867377944835943	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000095596	0.8421133	0.20488304	3.952912586761088e-05	0.002612738912518501	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000118922	-0.4539565	0.11051672	3.9982271436994495e-05	0.002624589653781885	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000147044	-0.26528302	0.06465109	4.0729250590961246e-05	0.002655436310637909	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000182185	-0.32511395	0.07954743	4.369022398922246e-05	0.0028292372075182973	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000186377	-1.1755601	0.28872865	4.671033008817999e-05	0.003004508748759175	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000079739	0.31759498	0.07814804	4.823523198610912e-05	0.0030445692971168797	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000082293	0.66060275	0.16255905	4.828615746679525e-05	0.0030445692971168797	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000129682	-0.2950042	0.072570354	4.801627296282964e-05	0.0030445692971168797	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000197415	-1.2006553	0.2957343	4.909106833630624e-05	0.0030750901891186864	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000114346	-0.6005517	0.14806475	4.9918661603624335e-05	0.0031066263169424392	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000146067	-0.55544454	0.13714938	5.123427831607326e-05	0.003167931118588685	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000152558	-0.389622	0.09648431	5.386511583675775e-05	0.0032881736954107404	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000139263	0.2972953	0.0736078	5.370006236493543e-05	0.0032881736954107404	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000164093	0.43599802	0.108481795	5.842354832384895e-05	0.0035438689059225843	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000108219	-0.37451828	0.093510784	6.199615834683743e-05	0.00373692567041566	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000135919	-0.45668015	0.11432339	6.479416705588917e-05	0.0038811706066477617	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000143324	-0.44125262	0.11099998	7.030551465046454e-05	0.004185143182671131	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000144724	-0.2810702	0.070855916	7.284851301012988e-05	0.0043097540042536095	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000053524	0.27785894	0.07013904	7.446648262340156e-05	0.004378446438421352	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000124831	0.26399568	0.066695444	7.550819565131443e-05	0.004412625287330473	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000138759	-0.26745582	0.06759746	7.602539307528673e-05	0.004415923437779079	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000104825	0.6289183	0.15903114	7.663502890259489e-05	0.00442451877712331	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000106853	0.45582226	0.11559465	8.037409802333539e-05	0.004612606918896086	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000152936	0.3138325	0.07982648	8.444095032345492e-05	0.004817155166071381	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000197329	0.35352084	0.0901308	8.77043575085396e-05	0.004973719303916234	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000144744	0.3779595	0.096461445	8.919642346095531e-05	0.0050285795438223275	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000150995	-0.726351	0.18565172	9.1368688953253e-05	0.005063823239614263	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000133703	0.2897106	0.07405049	9.140665906231922e-05	0.005063823239614263	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000179104	0.45177597	0.11541357	9.06256483713587e-05	0.005063823239614263	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000189171	0.36733347	0.09395051	9.234901291347962e-05	0.005086626090590739	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000145934	0.77924436	0.19981875	9.628969616245116e-05	0.005273373988691039	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000146938	0.43541864	0.11171634	9.71757682980308e-05	0.005291662291865496	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000182197	-0.32823372	0.084534734	0.0001032491366137	0.00559061991698136	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000117650	-0.8849265	0.22812839	0.0001048556307092	0.005645709914140296	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000170312	-0.7743288	0.20131893	0.0001199251266966	0.006363899060159099	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000173598	-0.34705633	0.09024422	0.0001201863240702	0.006363899060159099	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000231535	-1.3593075	0.353283	0.0001192587678819	0.006363899060159099	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000069482	0.3963159	0.10315834	0.0001221247869335	0.006410611086240412	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000256661	0.46091655	0.1199911	0.0001224062843053	0.006410611086240412	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000126016	0.5355523	0.14074597	0.0001417475950268	0.007383200819222018	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000065243	-0.30942705	0.081676856	0.0001516023264777	0.007769821908889181	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000197993	-0.6373165	0.168206	0.0001513129495407	0.007769821908889181	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000108018	0.27594918	0.072832264	0.0001513572559185	0.007769821908889181	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000145642	0.34979737	0.09245609	0.0001547071601321	0.007845044564582257	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000227036	-0.9059388	0.23939437	0.0001541451465883	0.007845044564582257	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000131711	0.39236513	0.10405948	0.000162865098682	0.008215258451412043	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000168916	-0.19609363	0.052229933	0.0001737363457054	0.008717744174034312	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000226179	0.82578254	0.22021586	0.0001769208538667	0.00883129928884611	chr17	37744991	37745045
ENSG00000275410	HNF1B	POU domain factors	Homeodomain	ENSG00000187147	0.8677746	0.23192433	0.0001828318676583	0.00907907056806812	chr17	37744991	37745045
