guide_id	gene_name	log2_fc	p_value	dataset	lab
EED#chr11:86244814-86244832(+)	EED	-0.6604545	0.0001706189901418	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
EED#chr11:86244776-86244794(+)	EED	-0.60578096	6.191171986314984e-05	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
EED#chr11:86244821-86244839(+)	EED	-0.16965169	0.4456062732835569	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
EED#chr11:86245196-86245214(+)	EED	-1.365349	9.833936556219744e-10	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
EP300#chr22:41091729-41091747(-)	EP300	-0.38986382	0.0050380169172428	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
EP300#chr22:41091738-41091756(+)	EP300	-0.72648084	1.7488312634838717e-13	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
EP300#chr22:41091897-41091915(+)	EP300	-0.10106826	0.3222023773282258	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
EP300#chr22:41091822-41091840(+)	EP300	-0.48578382	0.0001486518245777	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
EP300#chr22:41092885-41092903(-)	EP300	-0.09245041	0.3330068097170475	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
EP300#chr22:41091732-41091750(+)	EP300	-0.6587303	1.8404867643016065e-13	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
ESRRB#chr14:76407585-76407603(+)	ESRRB	0.025533961	0.9327373196981004	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
ESRRB#chr14:76407702-76407720(+)	ESRRB	-0.16552411	0.6499920989404249	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
ESRRB#chr14:76407595-76407613(+)	ESRRB	-0.22339328	0.4132614837703094	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
ESRRB#chr14:76407545-76407563(+)	ESRRB	0.073053025	0.8120155855223068	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
ESRRB#chr14:76407814-76407832(-)	ESRRB	0.085955754	0.7189967462787699	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
ESRRB#chr14:76407528-76407546(-)	ESRRB	-0.034198705	0.9001539061226745	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
EZH2#chr7:148883770-148883788(+)	EZH2	-0.64289707	8.464866318631033e-17	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
EZH2#chr7:148884246-148884264(+)	EZH2	-0.96679443	9.319458230998717e-19	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
EZH2#chr7:148884043-148884061(+)	EZH2	-0.5917544	0.0009408941194498	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
EZH2#chr7:148884274-148884292(+)	EZH2	-1.6185532	1.0474163669314612e-16	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
EZH2#chr7:148884256-148884274(-)	EZH2	-0.5148822	3.3569193259583556e-09	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
EZH2#chr7:148883814-148883832(-)	EZH2	-0.5495401	1.1572071974154954e-11	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
HDAC1#chr1:32292165-32292183(+)	HDAC1	-2.2196412	3.278713580672965e-42	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
HDAC1#chr1:32292131-32292149(+)	HDAC1	-0.7700109	3.454311652124869e-07	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
HDAC1#chr1:32292504-32292522(+)	HDAC1	-1.3402714	4.65657599019679e-22	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
HDAC1#chr1:32292127-32292145(+)	HDAC1	-1.9205498	1.888485970557753e-80	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
HDAC1#chr1:32292593-32292611(-)	HDAC1	-2.4642482	4.688658121425126e-32	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
HDAC1#chr1:32292175-32292193(+)	HDAC1	-1.7372851	2.255823845482904e-43	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
HIF1A#chr14:61695524-61695542(+)	HIF1A	-0.8472643	2.903686094531327e-07	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
HIF1A#chr14:61695519-61695537(+)	HIF1A	-1.4447993	1.2518659136951852e-22	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
HIF1A#chr14:61695556-61695574(-)	HIF1A	-1.4519577	2.4132423963839e-33	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
HIF1A#chr14:61695530-61695548(-)	HIF1A	-1.3568957	2.973809955204417e-14	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
HIF1A#chr14:61695592-61695610(-)	HIF1A	-0.7791918	3.9885112843977486e-08	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
HIF1A#chr14:61695605-61695623(-)	HIF1A	-0.9963151	3.8736165120787545e-23	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
HMGA2#chr12:65825064-65825082(-)	HMGA2	-1.4825156	5.324806517604416e-47	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
HMGA2#chr12:65825073-65825091(+)	HMGA2	-0.5037389	2.1013588219083894e-12	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
HMGA2#chr12:65825085-65825103(+)	HMGA2	-0.67427593	1.3015070452968174e-09	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
HMGA2#chr12:65825083-65825101(-)	HMGA2	-1.0836979	7.491755339902809e-26	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
HMGA2#chr12:65825182-65825200(-)	HMGA2	-1.230516	3.762054078404413e-23	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
HMGA2#chr12:65825304-65825322(-)	HMGA2	-1.2903271	7.940491166952253e-31	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
JARID2#chr6:15246061-15246079(-)	JARID2	0.005546809	0.964018832416184	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
JARID2#chr6:15246032-15246050(-)	JARID2	-0.084926136	0.4530989955943992	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
JARID2#chr6:15246064-15246082(-)	JARID2	-0.13738209	0.2063869861402186	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
JARID2#chr6:15245952-15245970(+)	JARID2	-0.036679998	0.5472960630175925	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
JARID2#chr6:15246067-15246085(-)	JARID2	0.015468205	0.8659735810540163	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
JARID2#chr6:15246019-15246037(+)	JARID2	0.00030774614	0.9975164359219102	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
KLF4#chr9:107489546-107489564(+)	KLF4	-0.35782024	0.2478508747210789	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
KLF4#chr9:107489750-107489768(+)	KLF4	-1.5052648	0.0448041516420272	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
KLF4#chr9:107489550-107489568(+)	KLF4	0.009414197	0.982604009510799	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
KLF4#chr9:107489735-107489753(-)	KLF4	-1.703194	0.0435355890252412	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
KLF4#chr9:107489553-107489571(+)	KLF4	-1.9172243	0.0117963058953269	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
KLF4#chr9:107489474-107489492(+)	KLF4	-0.89877915	0.0480107297725396	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
KLF4#chr9:107488190-107488208(+)	KLF4	0.08322004	0.7947385214293478	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
KLF4#chr9:107488210-107488228(+)	KLF4	-0.2114018	0.4967813249702268	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
KLF4#chr9:107488351-107488369(+)	KLF4	-1.0404646	0.0239602035935942	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
KLF4#chr9:107488385-107488403(+)	KLF4	-0.12887837	0.8506420470135116	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
KLF4#chr9:107488431-107488449(-)	KLF4	-0.08196642	0.8023971241657704	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
KLF4#chr9:107488357-107488375(+)	KLF4	-0.20972008	0.570784982635399	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
KLF6#chr10:3784753-3784771(+)	KLF6	-1.1374756	4.706028311059572e-10	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
KLF6#chr10:3784981-3784999(+)	KLF6	-2.194967	6.226400173667657e-20	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
KLF6#chr10:3784794-3784812(-)	KLF6	-1.083517	3.095739660619411e-15	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
KLF6#chr10:3784955-3784973(+)	KLF6	-1.6968596	2.254347003028661e-11	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
KLF6#chr10:3784918-3784936(+)	KLF6	-2.208862	8.299279598009545e-16	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
KLF6#chr10:3784756-3784774(+)	KLF6	-0.6559907	0.0061101390113798	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
MYC#chr8:127735640-127735658(-)	MYC	-0.11274493	0.5764849355184607	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
MYC#chr8:127736682-127736700(+)	MYC	-0.12153736	0.6061232908170955	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
MYC#chr8:127736042-127736060(+)	MYC	-0.83654195	0.0042686606284196	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
MYC#chr8:127736323-127736341(+)	MYC	-0.44377908	0.2184260703788847	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
MYC#chr8:127736243-127736261(+)	MYC	-0.2768395	0.413687595211289	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
MYC#chr8:127735559-127735577(-)	MYC	0.10187007	0.6412759041975744	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
NANOG#chr12:7789786-7789804(-)	NANOG	-0.5381779	0.2041089202253283	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
NANOG#chr12:7789901-7789919(-)	NANOG	-0.7913229	0.0789120035937388	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
NANOG#chr12:7789867-7789885(-)	NANOG	-0.16055472	0.0876749579557839	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
NANOG#chr12:7789912-7789930(+)	NANOG	0.13908613	0.1838511124397674	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
NANOG#chr12:7789883-7789901(+)	NANOG	-0.576399	0.1375267715860723	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
NANOG#chr12:7789847-7789865(-)	NANOG	-1.9862918	0.0001328523795602	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
NFIB#chr9:14314037-14314055(+)	NFIB	-1.3447981	1.55083124394203e-10	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
NFIB#chr9:14314558-14314576(-)	NFIB	-1.4469466	1.5641342439993659e-09	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
NFIB#chr9:14314053-14314071(+)	NFIB	-1.4086162	6.39579039547546e-11	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
NFIB#chr9:14314353-14314371(+)	NFIB	-1.2929151	1.5866322989540293e-33	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
NFIB#chr9:14314564-14314582(-)	NFIB	-0.2984379	0.2813846685306673	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
NFIB#chr9:14314567-14314585(-)	NFIB	-1.4084305	5.987479930305749e-38	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
PAX5#chr9:37033984-37034002(-)	PAX5	-1.0939378	0.2532285496884632	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
PAX5#chr9:37034446-37034464(-)	PAX5	-0.207694	0.2608425043778721	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
PAX5#chr9:37034369-37034387(+)	PAX5	-1.0741261	0.012671008210815	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
PAX5#chr9:37034365-37034383(+)	PAX5	-0.7298014	0.0049765463935575	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
PAX5#chr9:37034436-37034454(+)	PAX5	-0.5890348	0.0385873576678543	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
PAX5#chr9:37034422-37034440(-)	PAX5	-0.08528942	0.3220679280787629	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
POU5F1#chr6:31170169-31170187(-)	POU5F1	0.1342511	0.7812464963830172	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
POU5F1#chr6:31170654-31170672(+)	POU5F1	-0.62746227	0.3631264832901157	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
POU5F1#chr6:31170203-31170221(+)	POU5F1	-0.714868	7.372444148358978e-09	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
POU5F1#chr6:31170652-31170670(-)	POU5F1	0.07686433	0.2138673457961998	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
POU5F1#chr6:31170702-31170720(-)	POU5F1	-0.1390342	0.6410021984498586	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
POU5F1#chr6:31170199-31170217(-)	POU5F1	-0.10673429	0.6924985438207276	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
POU5F1#chr6:31180431-31180449(-)	POU5F1	-0.23030941	0.0001043054980765	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
POU5F1#chr6:31180445-31180463(+)	POU5F1	-0.016142515	0.829616918536241	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
POU5F1#chr6:31180648-31180666(+)	POU5F1	0.05536454	0.2084278815614542	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
POU5F1#chr6:31180664-31180682(+)	POU5F1	-0.09205348	0.194808708512298	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
POU5F1#chr6:31180692-31180710(-)	POU5F1	-0.01297743	0.8616986746658707	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
POU5F1#chr6:31180667-31180685(+)	POU5F1	0.038500253	0.659840545390149	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
REST#chr4:56907930-56907948(+)	REST	-0.5851158	1.6628777442116614e-10	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
REST#chr4:56908287-56908305(+)	REST	-1.259798	8.888014844890074e-31	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
REST#chr4:56908123-56908141(-)	REST	-0.015022868	0.9341463498918602	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
REST#chr4:56907913-56907931(+)	REST	-1.1984583	1.8868783882186062e-75	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
REST#chr4:56908162-56908180(+)	REST	-0.5890305	5.716441728377978e-19	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
REST#chr4:56907941-56907959(-)	REST	0.014193329	0.855960675224521	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
REST#chr4:56908921-56908939(+)	REST	-0.521656	1.2260788798565255e-16	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
REST#chr4:56908984-56909002(-)	REST	-0.274973	5.653033861306055e-06	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
REST#chr4:56908960-56908978(-)	REST	-0.023396168	0.7171669070925143	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
REST#chr4:56908955-56908973(+)	REST	-0.1537866	0.0780693860450245	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
REST#chr4:56909347-56909365(-)	REST	-1.1066834	1.4640407711820405e-45	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
REST#chr4:56908979-56908997(+)	REST	-0.89951223	2.631788783110338e-33	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
RUNX1#chr21:35048844-35048862(-)	RUNX1	-0.16333039	0.473760191391639	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
RUNX1#chr21:35049003-35049021(-)	RUNX1	-0.5903791	0.1371510311180397	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
RUNX1#chr21:35048923-35048941(-)	RUNX1	0.23055941	0.3677294860308261	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
RUNX1#chr21:35048840-35048858(+)	RUNX1	-0.49607506	0.1117729525168361	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
RUNX1#chr21:35049033-35049051(-)	RUNX1	-0.3337866	0.3594360915623249	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
RUNX1#chr21:35049166-35049184(+)	RUNX1	0.052988864	0.8618831840941907	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SALL4#chr20:51801947-51801965(+)	SALL4	-2.306952	3.0598344785850047e-17	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SALL4#chr20:51802216-51802234(-)	SALL4	-1.1737199	1.968773210270009e-05	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SALL4#chr20:51802001-51802019(+)	SALL4	-1.1389638	1.8295422774552478e-09	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SALL4#chr20:51802458-51802476(-)	SALL4	-1.1325018	1.0641581855762456e-06	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SALL4#chr20:51802403-51802421(+)	SALL4	-0.8281283	8.139046203192875e-05	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SALL4#chr20:51801991-51802009(+)	SALL4	-1.062512	2.8246363387189454e-06	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMAD3#chr15:67065846-67065864(-)	SMAD3	-1.5792358	1.6712187842552404e-19	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMAD3#chr15:67065928-67065946(-)	SMAD3	-1.7917389	8.309988387470681e-30	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMAD3#chr15:67065899-67065917(-)	SMAD3	-1.6917713	4.554201065490901e-50	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMAD3#chr15:67065895-67065913(-)	SMAD3	-0.17304024	0.3774705522797658	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMAD3#chr15:67066195-67066213(+)	SMAD3	-0.026002051	0.9302447263913072	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMAD3#chr15:67065923-67065941(-)	SMAD3	-1.4748775	8.069260727913353e-21	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMAD4#chr18:51030267-51030285(+)	SMAD4	-1.2924448	4.7507198357387965e-09	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMAD4#chr18:51030218-51030236(+)	SMAD4	-0.44322848	0.0002381933472684	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMAD4#chr18:51030318-51030336(-)	SMAD4	-0.19020356	0.5024094831267852	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMAD4#chr18:51030262-51030280(+)	SMAD4	-0.31561142	1.831873722956678e-05	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMAD4#chr18:51030678-51030696(-)	SMAD4	-2.1690624	5.601295015948138e-18	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMAD4#chr18:51030257-51030275(-)	SMAD4	-1.0522314	7.824278475278594e-13	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCA2#chr9:2015338-2015356(-)	SMARCA2	-0.0466762	0.7755497093602968	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCA2#chr9:2015547-2015565(+)	SMARCA2	-0.056582157	0.7112681956773375	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCA2#chr9:2015348-2015366(+)	SMARCA2	-0.31775013	0.0221260931037845	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCA2#chr9:2015385-2015403(-)	SMARCA2	-0.109232344	0.5629577139674136	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCA2#chr9:2015446-2015464(-)	SMARCA2	0.03953941	0.8517956762036021	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCA2#chr9:2015442-2015460(-)	SMARCA2	-0.01009725	0.9490840518920144	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCA4#chr19:10961052-10961070(-)	SMARCA4	-0.21833174	6.340017194961047e-09	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCA4#chr19:10961045-10961063(+)	SMARCA4	-0.91997236	1.7454248926806355e-21	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCA4#chr19:10961495-10961513(-)	SMARCA4	-1.0869353	7.528689315981363e-38	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCA4#chr19:10961500-10961518(+)	SMARCA4	-1.1026136	1.3769492008037495e-81	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCA4#chr19:10961507-10961525(-)	SMARCA4	-1.1850065	7.613322144645124e-33	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCA4#chr19:10961138-10961156(+)	SMARCA4	-1.0179688	1.6417375047510242e-38	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCB1#chr22:23786987-23787005(+)	SMARCB1	-1.102853	2.321071760248047e-75	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
