query	score	qStart	qEnd	qSize	identity	chrom	strand	tStart	tEnd	span
ZC3H15#chr2:186486675-186486693(-)	21	1	22	22	100.0%	chr2	-	186486671	186486693	22
ZC3H3#chr8:143541215-143541233(+)	21	1	22	22	100.0%	chr8	+	143541214	143541236	22
ZC3H3#chr8:143541365-143541383(+)	21	1	22	22	100.0%	chr8	+	143541364	143541386	22
ZC3H3#chr8:143541368-143541386(+)	21	1	22	22	100.0%	chr8	+	143541367	143541389	22
ZC3H3#chr8:143541398-143541416(-)	21	1	22	22	100.0%	chr8	-	143541394	143541416	22
ZC3H3#chr8:143541418-143541436(-)	21	1	22	22	100.0%	chr8	-	143541414	143541436	22
ZC3H3#chr8:143541421-143541439(-)	21	1	22	22	100.0%	chr8	-	143541417	143541439	22
ZC3H8#chr2:112254687-112254705(-)	21	1	22	22	100.0%	chr2	-	112254683	112254705	22
ZC3H8#chr2:112254838-112254856(+)	21	1	22	22	100.0%	chr2	+	112254837	112254859	22
ZC3H8#chr2:112254988-112255006(-)	21	1	22	22	100.0%	chr2	-	112254984	112255006	22
ZC3H8#chr2:112254998-112255016(-)	21	1	22	22	100.0%	chr2	-	112254994	112255016	22
ZC3H8#chr2:112255035-112255053(-)	21	1	22	22	100.0%	chr2	-	112255031	112255053	22
ZC3H8#chr2:112255045-112255063(+)	21	1	22	22	100.0%	chr2	+	112255044	112255066	22
ZCCHC11#chr1:52552675-52552693(+)	21	1	22	22	100.0%	chr1	+	52552674	52552696	22
ZCCHC11#chr1:52552740-52552758(-)	21	1	22	22	100.0%	chr1	-	52552736	52552758	22
ZCCHC11#chr1:52552773-52552791(+)	21	1	22	22	100.0%	chr1	+	52552772	52552794	22
ZCCHC11#chr1:52553030-52553048(-)	21	1	22	22	100.0%	chr1	-	52553026	52553048	22
ZCCHC11#chr1:52553033-52553051(-)	21	1	22	22	100.0%	chr1	-	52553029	52553051	22
ZCCHC11#chr1:52553039-52553057(+)	21	1	22	22	100.0%	chr1	+	52553038	52553060	22
ZCCHC6#chr9:86353974-86353992(-)	21	1	22	22	100.0%	chr9	-	86353970	86353992	22
ZCCHC6#chr9:86354019-86354037(+)	21	1	22	22	100.0%	chr9	+	86354018	86354040	22
ZCCHC6#chr9:86354255-86354273(+)	21	1	22	22	100.0%	chr9	+	86354254	86354276	22
ZCCHC6#chr9:86354323-86354341(+)	21	1	22	22	100.0%	chr9	+	86354322	86354344	22
ZCCHC6#chr9:86354335-86354353(+)	21	1	22	22	100.0%	chr9	+	86354334	86354356	22
ZCCHC6#chr9:86354342-86354360(+)	21	1	22	22	100.0%	chr9	+	86354341	86354363	22
ZEB1#chr10:31319210-31319228(+)	21	1	22	22	100.0%	chr10	+	31319209	31319231	22
ZEB1#chr10:31319217-31319235(+)	21	1	22	22	100.0%	chr10	+	31319216	31319238	22
ZEB1#chr10:31319220-31319238(+)	21	1	22	22	100.0%	chr10	+	31319219	31319241	22
ZEB1#chr10:31319261-31319279(+)	21	1	22	22	100.0%	chr10	+	31319260	31319282	22
ZEB1#chr10:31319272-31319290(+)	21	1	22	22	100.0%	chr10	+	31319271	31319293	22
ZEB1#chr10:31319282-31319300(+)	21	1	22	22	100.0%	chr10	+	31319281	31319303	22
ZEB1#chr10:31321407-31321425(+)	21	1	22	22	100.0%	chr10	+	31321406	31321428	22
ZEB1#chr10:31321491-31321509(-)	21	1	22	22	100.0%	chr10	-	31321487	31321509	22
ZEB1#chr10:31321507-31321525(-)	21	1	22	22	100.0%	chr10	-	31321503	31321525	22
ZEB1#chr10:31321579-31321597(+)	21	1	22	22	100.0%	chr10	+	31321578	31321600	22
ZEB1#chr10:31321648-31321666(-)	21	1	22	22	100.0%	chr10	-	31321644	31321666	22
ZEB1#chr10:31321651-31321669(-)	21	1	22	22	100.0%	chr10	-	31321647	31321669	22
ZEB2#chr2:144517224-144517242(-)	21	1	22	22	100.0%	chr2	-	144517220	144517242	22
ZEB2#chr2:144517531-144517549(+)	21	1	22	22	100.0%	chr2	+	144517530	144517552	22
ZEB2#chr2:144517534-144517552(+)	21	1	22	22	100.0%	chr2	+	144517533	144517555	22
ZEB2#chr2:144517539-144517557(-)	21	1	22	22	100.0%	chr2	-	144517535	144517557	22
ZEB2#chr2:144517579-144517597(-)	21	1	22	22	100.0%	chr2	-	144517575	144517597	22
ZEB2#chr2:144517590-144517608(-)	21	1	22	22	100.0%	chr2	-	144517586	144517608	22
ZEB2#chr2:144519796-144519814(-)	21	1	22	22	100.0%	chr2	-	144519792	144519814	22
ZEB2#chr2:144519881-144519899(+)	21	1	22	22	100.0%	chr2	+	144519880	144519902	22
ZEB2#chr2:144519989-144520007(+)	21	1	22	22	100.0%	chr2	+	144519988	144520010	22
ZEB2#chr2:144520025-144520043(+)	21	1	22	22	100.0%	chr2	+	144520024	144520046	22
ZEB2#chr2:144520064-144520082(+)	21	1	22	22	100.0%	chr2	+	144520063	144520085	22
ZEB2#chr2:144520136-144520154(+)	21	1	22	22	100.0%	chr2	+	144520135	144520157	22
ZEB2#chr2:144520136-144520154(+)	20	1	21	22	100.0%	chr15	+	75652056	75652077	21
ZFAT#chr8:134696330-134696348(+)	21	1	22	22	100.0%	chr8	+	134696329	134696351	22
ZFAT#chr8:134696472-134696490(+)	21	1	22	22	100.0%	chr8	+	134696471	134696493	22
ZFAT#chr8:134696481-134696499(-)	21	1	22	22	100.0%	chr8	-	134696477	134696499	22
ZFAT#chr8:134696484-134696502(+)	21	1	22	22	100.0%	chr8	+	134696483	134696505	22
ZFAT#chr8:134696490-134696508(-)	21	1	22	22	100.0%	chr8	-	134696486	134696508	22
ZFAT#chr8:134696525-134696543(-)	21	1	22	22	100.0%	chr8	-	134696521	134696543	22
ZFAT#chr8:134712914-134712932(+)	21	1	22	22	100.0%	chr8	+	134712913	134712935	22
ZFAT#chr8:134712982-134713000(+)	21	1	22	22	100.0%	chr8	+	134712981	134713003	22
ZFAT#chr8:134712993-134713011(+)	21	1	22	22	100.0%	chr8	+	134712992	134713014	22
ZFAT#chr8:134713005-134713023(+)	21	1	22	22	100.0%	chr8	+	134713004	134713026	22
ZFAT#chr8:134713008-134713026(+)	21	1	22	22	100.0%	chr8	+	134713007	134713029	22
ZFAT#chr8:134713037-134713055(+)	21	1	22	22	100.0%	chr8	+	134713036	134713058	22
ZFHX2#chr14:23551486-23551504(+)	21	1	22	22	100.0%	chr14	+	23551485	23551507	22
ZFHX2#chr14:23551536-23551554(+)	21	1	22	22	100.0%	chr14	+	23551535	23551557	22
ZFHX2#chr14:23551713-23551731(-)	21	1	22	22	100.0%	chr14	-	23551709	23551731	22
ZFHX2#chr14:23551720-23551738(-)	21	1	22	22	100.0%	chr14	-	23551716	23551738	22
ZFHX2#chr14:23551726-23551744(-)	21	1	22	22	100.0%	chr14	-	23551722	23551744	22
ZFHX2#chr14:23551741-23551759(+)	21	1	22	22	100.0%	chr14	+	23551740	23551762	22
ZFHX2#chr14:23555709-23555727(-)	21	1	22	22	100.0%	chr14	-	23555705	23555727	22
ZFHX2#chr14:23555858-23555876(-)	21	1	22	22	100.0%	chr14	-	23555854	23555876	22
ZFHX2#chr14:23555868-23555886(-)	21	1	22	22	100.0%	chr14	-	23555864	23555886	22
ZFHX2#chr14:23555871-23555889(-)	21	1	22	22	100.0%	chr14	-	23555867	23555889	22
ZFHX2#chr14:23555883-23555901(-)	19	2	21	22	100.0%	chr4	-	14556215	14556235	20
ZFHX2#chr14:23555883-23555901(-)	21	1	22	22	100.0%	chr14	-	23555879	23555901	22
ZFHX2#chr14:23555889-23555907(+)	21	1	22	22	100.0%	chr14	+	23555888	23555910	22
ZFHX3#chr16:73058801-73058819(+)	21	1	22	22	100.0%	chr16	+	73058800	73058822	22
ZFHX3#chr16:73058806-73058824(-)	21	1	22	22	100.0%	chr16	-	73058802	73058824	22
ZFHX3#chr16:73058840-73058858(-)	21	1	22	22	100.0%	chr16	-	73058836	73058858	22
ZFHX3#chr16:73058854-73058872(+)	21	1	22	22	100.0%	chr16	+	73058853	73058875	22
ZFHX3#chr16:73058973-73058991(+)	21	1	22	22	100.0%	chr16	+	73058972	73058994	22
ZFHX3#chr16:73058989-73059007(+)	21	1	22	22	100.0%	chr16	+	73058988	73059010	22
ZFHX4#chr8:76681366-76681384(-)	21	1	22	22	100.0%	chr8	-	76681362	76681384	22
ZFHX4#chr8:76681371-76681389(+)	21	1	22	22	100.0%	chr8	+	76681370	76681392	22
ZFHX4#chr8:76681375-76681393(+)	21	1	22	22	100.0%	chr8	+	76681374	76681396	22
ZFHX4#chr8:76681423-76681441(-)	21	1	22	22	100.0%	chr8	-	76681419	76681441	22
ZFHX4#chr8:76681579-76681597(+)	21	1	22	22	100.0%	chr8	+	76681578	76681600	22
ZFHX4#chr8:76681762-76681780(-)	21	1	22	22	100.0%	chr8	-	76681758	76681780	22
ZFP1#chr16:75148500-75148518(+)	21	1	22	22	100.0%	chr16	+	75148499	75148521	22
ZFP1#chr16:75148532-75148550(+)	21	1	22	22	100.0%	chr16	+	75148531	75148553	22
ZFP1#chr16:75148587-75148605(-)	21	1	22	22	100.0%	chr16	-	75148583	75148605	22
ZFP1#chr16:75148597-75148615(-)	21	1	22	22	100.0%	chr16	-	75148593	75148615	22
ZFP1#chr16:75148723-75148741(+)	21	1	22	22	100.0%	chr16	+	75148722	75148744	22
ZFP1#chr16:75148752-75148770(+)	21	1	22	22	100.0%	chr16	+	75148751	75148773	22
ZFP14#chr19:36378986-36379004(-)	21	1	22	22	100.0%	chr19	-	36378982	36379004	22
ZFP14#chr19:36379123-36379141(+)	21	1	22	22	100.0%	chr19	+	36379122	36379144	22
ZFP14#chr19:36379127-36379145(-)	21	1	22	22	100.0%	chr19	-	36379123	36379145	22
ZFP14#chr19:36379142-36379160(-)	21	1	22	22	100.0%	chr19	-	36379138	36379160	22
ZFP14#chr19:36379148-36379166(+)	21	1	22	22	100.0%	chr19	+	36379147	36379169	22
ZFP14#chr19:36379165-36379183(-)	21	1	22	22	100.0%	chr19	-	36379161	36379183	22
ZFP2#chr5:178895913-178895931(+)	21	1	22	22	100.0%	chr5	+	178895912	178895934	22
ZFP2#chr5:178895922-178895940(+)	21	1	22	22	100.0%	chr5	+	178895921	178895943	22
ZFP2#chr5:178895928-178895946(-)	21	1	22	22	100.0%	chr5	-	178895924	178895946	22
ZFP2#chr5:178896009-178896027(-)	21	1	22	22	100.0%	chr5	-	178896005	178896027	22
ZFP2#chr5:178896013-178896031(-)	21	1	22	22	100.0%	chr5	-	178896009	178896031	22
ZFP2#chr5:178896064-178896082(+)	21	1	22	22	100.0%	chr5	+	178896063	178896085	22
ZFP28#chr19:56538962-56538980(+)	21	1	22	22	100.0%	chr19	+	56538961	56538983	22
ZFP28#chr19:56538976-56538994(+)	21	1	22	22	100.0%	chr19	+	56538975	56538997	22
ZFP28#chr19:56538988-56539006(-)	21	1	22	22	100.0%	chr19	-	56538984	56539006	22
ZFP28#chr19:56539007-56539025(+)	21	1	22	22	100.0%	chr19	+	56539006	56539028	22
ZFP28#chr19:56539011-56539029(-)	21	1	22	22	100.0%	chr19	-	56539007	56539029	22
ZFP28#chr19:56539192-56539210(+)	21	1	22	22	100.0%	chr19	+	56539191	56539213	22
ZFP3#chr17:5078470-5078488(+)	21	1	22	22	100.0%	chr17	+	5078469	5078491	22
ZFP3#chr17:5078474-5078492(-)	21	1	22	22	100.0%	chr17	-	5078470	5078492	22
ZFP3#chr17:5078483-5078501(+)	21	1	22	22	100.0%	chr17	+	5078482	5078504	22
ZFP3#chr17:5078523-5078541(-)	21	1	22	22	100.0%	chr17	-	5078519	5078541	22
ZFP3#chr17:5078538-5078556(-)	21	1	22	22	100.0%	chr17	-	5078534	5078556	22
ZFP3#chr17:5078548-5078566(+)	21	1	22	22	100.0%	chr17	+	5078547	5078569	22
ZFP30#chr19:37655388-37655406(-)	21	1	22	22	100.0%	chr19	-	37655384	37655406	22
ZFP30#chr19:37655410-37655428(+)	21	1	22	22	100.0%	chr19	+	37655409	37655431	22
ZFP30#chr19:37655417-37655435(-)	21	1	22	22	100.0%	chr19	-	37655413	37655435	22
ZFP30#chr19:37655426-37655444(+)	21	1	22	22	100.0%	chr19	+	37655425	37655447	22
ZFP30#chr19:37655444-37655462(-)	21	1	22	22	100.0%	chr19	-	37655440	37655462	22
ZFP30#chr19:37655449-37655467(+)	21	1	22	22	100.0%	chr19	+	37655448	37655470	22
ZFP36L1#chr14:68792657-68792675(-)	21	1	22	22	100.0%	chr14	-	68792653	68792675	22
ZFP36L1#chr14:68792972-68792990(+)	21	1	22	22	100.0%	chr14	+	68792971	68792993	22
ZFP36L1#chr14:68793002-68793020(+)	21	1	22	22	100.0%	chr14	+	68793001	68793023	22
ZFP36L1#chr14:68793013-68793031(-)	21	1	22	22	100.0%	chr14	-	68793009	68793031	22
ZFP36L1#chr14:68793030-68793048(-)	21	1	22	22	100.0%	chr14	-	68793026	68793048	22
ZFP36L1#chr14:68793051-68793069(-)	21	1	22	22	100.0%	chr14	-	68793047	68793069	22
ZFP36L1#chr14:68796030-68796048(-)	21	1	22	22	100.0%	chr14	-	68796026	68796048	22
ZFP36L1#chr14:68796034-68796052(-)	21	1	22	22	100.0%	chr14	-	68796030	68796052	22
ZFP36L1#chr14:68796069-68796087(-)	21	1	22	22	100.0%	chr14	-	68796065	68796087	22
ZFP36L1#chr14:68796072-68796090(-)	21	1	22	22	100.0%	chr14	-	68796068	68796090	22
ZFP36L1#chr14:68796086-68796104(-)	21	1	22	22	100.0%	chr14	-	68796082	68796104	22
ZFP36L1#chr14:68796092-68796110(-)	21	1	22	22	100.0%	chr14	-	68796088	68796110	22
ZFP36L2#chr2:43226323-43226341(+)	21	1	22	22	100.0%	chr2	+	43226322	43226344	22
ZFP36L2#chr2:43226340-43226358(+)	21	1	22	22	100.0%	chr2	+	43226339	43226361	22
ZFP36L2#chr2:43226390-43226408(+)	21	1	22	22	100.0%	chr2	+	43226389	43226411	22
ZFP36L2#chr2:43226488-43226506(+)	21	1	22	22	100.0%	chr2	+	43226487	43226509	22
ZFP36L2#chr2:43226629-43226647(-)	21	1	22	22	100.0%	chr2	-	43226625	43226647	22
ZFP36L2#chr2:43226987-43227005(-)	21	1	22	22	100.0%	chr2	-	43226983	43227005	22
ZFP37#chr9:113056635-113056653(-)	21	1	22	22	100.0%	chr9	-	113056631	113056653	22
ZFP37#chr9:113056675-113056693(-)	21	1	22	22	100.0%	chr9	-	113056671	113056693	22
ZFP37#chr9:113056684-113056702(+)	21	1	22	22	100.0%	chr9	+	113056683	113056705	22
ZFP37#chr9:113056700-113056718(-)	21	1	22	22	100.0%	chr9	-	113056696	113056718	22
ZFP37#chr9:113056712-113056730(-)	21	1	22	22	100.0%	chr9	-	113056708	113056730	22
ZFP37#chr9:113056744-113056762(-)	21	1	22	22	100.0%	chr9	-	113056740	113056762	22
ZFP41#chr8:143246938-143246956(+)	21	1	22	22	100.0%	chr8	+	143246937	143246959	22
ZFP41#chr8:143246947-143246965(+)	21	1	22	22	100.0%	chr8	+	143246946	143246968	22
ZFP41#chr8:143246954-143246972(+)	21	1	22	22	100.0%	chr8	+	143246953	143246975	22
ZFP41#chr8:143246960-143246978(+)	21	1	22	22	100.0%	chr8	+	143246959	143246981	22
ZFP41#chr8:143246992-143247010(+)	21	1	22	22	100.0%	chr8	+	143246991	143247013	22
ZFP41#chr8:143247004-143247022(-)	21	1	22	22	100.0%	chr8	-	143247000	143247022	22
ZFP42#chr4:187995781-187995799(-)	21	1	22	22	100.0%	chr4	-	187995777	187995799	22
ZFP42#chr4:187995811-187995829(+)	21	1	22	22	100.0%	chr4	+	187995810	187995832	22
ZFP42#chr4:187995820-187995838(+)	21	1	22	22	100.0%	chr4	+	187995819	187995841	22
ZFP42#chr4:187995988-187996006(-)	21	1	22	22	100.0%	chr4	-	187995984	187996006	22
ZFP42#chr4:187996003-187996021(-)	21	1	22	22	100.0%	chr4	-	187995999	187996021	22
ZFP42#chr4:187996009-187996027(-)	21	1	22	22	100.0%	chr4	-	187996005	187996027	22
ZFP42#chr4:188002752-188002770(+)	21	1	22	22	100.0%	chr4	+	188002751	188002773	22
ZFP42#chr4:188002771-188002789(+)	21	1	22	22	100.0%	chr4	+	188002770	188002792	22
ZFP42#chr4:188002811-188002829(+)	21	1	22	22	100.0%	chr4	+	188002810	188002832	22
ZFP42#chr4:188002811-188002829(+)	19	1	19	22	100.0%	chr1	+	112717095	112717114	19
ZFP42#chr4:188002842-188002860(+)	21	1	22	22	100.0%	chr4	+	188002841	188002863	22
ZFP42#chr4:188002980-188002998(+)	21	1	22	22	100.0%	chr4	+	188002979	188003001	22
ZFP42#chr4:188002987-188003005(-)	21	1	22	22	100.0%	chr4	-	188002983	188003005	22
ZFP57#chr6:29680861-29680879(+)	21	1	22	22	100.0%	chr6	+	29680860	29680882	22
ZFP57#chr6:29681071-29681089(+)	21	1	22	22	100.0%	chr6	+	29681070	29681092	22
ZFP57#chr6:29681082-29681100(-)	21	1	22	22	100.0%	chr6	-	29681078	29681100	22
ZFP57#chr6:29681086-29681104(+)	21	1	22	22	100.0%	chr6	+	29681085	29681107	22
ZFP57#chr6:29681096-29681114(+)	21	1	22	22	100.0%	chr6	+	29681095	29681117	22
ZFP57#chr6:29681110-29681128(+)	21	1	22	22	100.0%	chr6	+	29681109	29681131	22
ZFP62#chr5:180861140-180861158(+)	21	1	22	22	100.0%	chr5	+	180861139	180861161	22
ZFP62#chr5:180861200-180861218(+)	21	1	22	22	100.0%	chr5	+	180861199	180861221	22
ZFP62#chr5:180861206-180861224(+)	21	1	22	22	100.0%	chr5	+	180861205	180861227	22
ZFP62#chr5:180861209-180861227(+)	21	1	22	22	100.0%	chr5	+	180861208	180861230	22
ZFP62#chr5:180861236-180861254(-)	21	1	22	22	100.0%	chr5	-	180861232	180861254	22
ZFP62#chr5:180861291-180861309(-)	21	1	22	22	100.0%	chr5	-	180861287	180861309	22
ZFP64#chr20:52191376-52191394(-)	21	1	22	22	100.0%	chr20	-	52191372	52191394	22
ZFP64#chr20:52191430-52191448(-)	21	1	22	22	100.0%	chr20	-	52191426	52191448	22
ZFP64#chr20:52191606-52191624(-)	21	1	22	22	100.0%	chr20	-	52191602	52191624	22
ZFP64#chr20:52191662-52191680(+)	21	1	22	22	100.0%	chr20	+	52191661	52191683	22
ZFP64#chr20:52191742-52191760(+)	21	1	22	22	100.0%	chr20	+	52191741	52191763	22
ZFP64#chr20:52191753-52191771(-)	21	1	22	22	100.0%	chr20	-	52191749	52191771	22
ZFP69#chr1:40477246-40477264(+)	21	1	22	22	100.0%	chr1	+	40477245	40477267	22
ZFP69#chr1:40477291-40477309(+)	21	1	22	22	100.0%	chr1	+	40477290	40477312	22
ZFP69#chr1:40477297-40477315(+)	21	1	22	22	100.0%	chr1	+	40477296	40477318	22
ZFP69#chr1:40477320-40477338(+)	21	1	22	22	100.0%	chr1	+	40477319	40477341	22
ZFP69#chr1:40477350-40477368(-)	21	1	22	22	100.0%	chr1	-	40477346	40477368	22
ZFP69#chr1:40477522-40477540(-)	21	1	22	22	100.0%	chr1	-	40477518	40477540	22
ZFP69B#chr1:40450108-40450126(+)	21	1	22	22	100.0%	chr1	+	40450107	40450129	22
ZFP69B#chr1:40450121-40450139(+)	21	1	22	22	100.0%	chr1	+	40450120	40450142	22
ZFP69B#chr1:40450125-40450143(+)	21	1	22	22	100.0%	chr1	+	40450124	40450146	22
ZFP69B#chr1:40450130-40450148(+)	21	1	22	22	100.0%	chr1	+	40450129	40450151	22
ZFP69B#chr1:40450176-40450194(+)	21	1	22	22	100.0%	chr1	+	40450175	40450197	22
ZFP69B#chr1:40450275-40450293(+)	21	1	22	22	100.0%	chr1	+	40450274	40450296	22
ZFP82#chr19:36418551-36418569(+)	21	1	22	22	100.0%	chr19	+	36418550	36418572	22
ZFP82#chr19:36418583-36418601(+)	21	1	22	22	100.0%	chr19	+	36418582	36418604	22
ZFP82#chr19:36418586-36418604(+)	21	1	22	22	100.0%	chr19	+	36418585	36418607	22
ZFP82#chr19:36418614-36418632(-)	21	1	22	22	100.0%	chr19	-	36418610	36418632	22
ZFP82#chr19:36418620-36418638(-)	21	1	22	22	100.0%	chr19	-	36418616	36418638	22
ZFP82#chr19:36418630-36418648(-)	21	1	22	22	100.0%	chr19	-	36418626	36418648	22
ZFP90#chr16:68530115-68530133(+)	21	1	22	22	100.0%	chr16	+	68530114	68530136	22
ZFP90#chr16:68530119-68530137(+)	21	1	22	22	100.0%	chr16	+	68530118	68530140	22
ZFP90#chr16:68530128-68530146(+)	21	1	22	22	100.0%	chr16	+	68530127	68530149	22
ZFP90#chr16:68530169-68530187(-)	21	1	22	22	100.0%	chr16	-	68530165	68530187	22
ZFP90#chr16:68530204-68530222(-)	21	1	22	22	100.0%	chr16	-	68530200	68530222	22
ZFP90#chr16:68530304-68530322(+)	21	1	22	22	100.0%	chr16	+	68530303	68530325	22
ZFP90#chr16:68539307-68539325(-)	21	1	22	22	100.0%	chr16	-	68539303	68539325	22
ZFP90#chr16:68539318-68539336(+)	21	1	22	22	100.0%	chr16	+	68539317	68539339	22
ZFP90#chr16:68539328-68539346(-)	21	1	22	22	100.0%	chr16	-	68539324	68539346	22
ZFP90#chr16:68539332-68539350(-)	21	1	22	22	100.0%	chr16	-	68539328	68539350	22
ZFP90#chr16:68539334-68539352(+)	21	1	22	22	100.0%	chr16	+	68539333	68539355	22
ZFP90#chr16:68539362-68539380(-)	21	1	22	22	100.0%	chr16	-	68539358	68539380	22
ZFP91#chr11:58579075-58579093(+)	21	1	22	22	100.0%	chr11	+	58579074	58579096	22
ZFP91#chr11:58579086-58579104(+)	21	1	22	22	100.0%	chr11	+	58579085	58579107	22
ZFP91#chr11:58579091-58579109(+)	21	1	22	22	100.0%	chr11	+	58579090	58579112	22
ZFP91#chr11:58579129-58579147(-)	21	1	22	22	100.0%	chr11	-	58579125	58579147	22
ZFP91#chr11:58579176-58579194(+)	21	1	22	22	100.0%	chr11	+	58579175	58579197	22
ZFP91#chr11:58579497-58579515(+)	21	1	22	22	100.0%	chr11	+	58579496	58579518	22
ZFP92#chrX:153418302-153418320(-)	21	1	22	22	100.0%	chrX	-	153418298	153418320	22
ZFP92#chrX:153418305-153418323(+)	21	1	22	22	100.0%	chrX	+	153418304	153418326	22
ZFP92#chrX:153418335-153418353(+)	21	1	22	22	100.0%	chrX	+	153418334	153418356	22
ZFP92#chrX:153418335-153418353(+)	19	1	19	22	100.0%	chr17	+	20194728	20194747	19
ZFP92#chrX:153418353-153418371(-)	21	1	22	22	100.0%	chrX	-	153418349	153418371	22
ZFP92#chrX:153418399-153418417(-)	21	1	22	22	100.0%	chrX	-	153418395	153418417	22
ZFP92#chrX:153418504-153418522(-)	21	1	22	22	100.0%	chrX	-	153418500	153418522	22
ZFPM1#chr16:88453285-88453303(+)	21	1	22	22	100.0%	chr16	+	88453284	88453306	22
ZFPM1#chr16:88453298-88453316(-)	21	1	22	22	100.0%	chr16	-	88453294	88453316	22
ZFPM1#chr16:88453329-88453347(-)	21	1	22	22	100.0%	chr16	-	88453325	88453347	22
ZFPM1#chr16:88453342-88453360(-)	21	1	22	22	100.0%	chr16	-	88453338	88453360	22
ZFPM1#chr16:88453347-88453365(+)	21	1	22	22	100.0%	chr16	+	88453346	88453368	22
ZFPM1#chr16:88453514-88453532(+)	21	1	22	22	100.0%	chr16	+	88453513	88453535	22
ZFPM2#chr8:105318480-105318498(-)	21	1	22	22	100.0%	chr8	-	105318476	105318498	22
ZFPM2#chr8:105318482-105318500(+)	21	1	22	22	100.0%	chr8	+	105318481	105318503	22
ZFPM2#chr8:105318800-105318818(+)	21	1	22	22	100.0%	chr8	+	105318799	105318821	22
ZFPM2#chr8:105318831-105318849(+)	21	1	22	22	100.0%	chr8	+	105318830	105318852	22
ZFPM2#chr8:105318937-105318955(-)	21	1	22	22	100.0%	chr8	-	105318933	105318955	22
ZFPM2#chr8:105318950-105318968(+)	21	1	22	22	100.0%	chr8	+	105318949	105318971	22
ZFX#chrX:24149531-24149549(-)	21	1	22	22	100.0%	chrX	-	24149527	24149549	22
ZFX#chrX:24149783-24149801(-)	21	1	22	22	100.0%	chrX	-	24149779	24149801	22
ZFX#chrX:24149791-24149809(-)	21	1	22	22	100.0%	chrX	-	24149787	24149809	22
ZFX#chrX:24149795-24149813(-)	21	1	22	22	100.0%	chrX	-	24149791	24149813	22
ZFX#chrX:24149939-24149957(-)	21	1	22	22	100.0%	chrX	-	24149935	24149957	22
ZFX#chrX:24150152-24150170(-)	21	1	22	22	100.0%	chrX	-	24150148	24150170	22
ZFY#chrY:2935418-2935436(-)	21	1	22	22	100.0%	chrY	-	2935414	2935436	22
ZFY#chrY:2935426-2935444(+)	21	1	22	22	100.0%	chrY	+	2935425	2935447	22
ZFY#chrY:2935434-2935452(-)	21	1	22	22	100.0%	chrY	-	2935430	2935452	22
ZFY#chrY:2935443-2935461(-)	21	1	22	22	100.0%	chrY	-	2935439	2935461	22
ZFY#chrY:2935591-2935609(-)	21	1	22	22	100.0%	chrY	-	2935587	2935609	22
ZFY#chrY:2935621-2935639(-)	21	1	22	22	100.0%	chrY	-	2935617	2935639	22
ZFYVE20#chr3:15098890-15098908(+)	21	1	22	22	100.0%	chr3	+	15098889	15098911	22
ZFYVE20#chr3:15099024-15099042(-)	21	1	22	22	100.0%	chr3	-	15099020	15099042	22
ZFYVE20#chr3:15099096-15099114(-)	21	1	22	22	100.0%	chr3	-	15099092	15099114	22
ZFYVE20#chr3:15099106-15099124(-)	21	1	22	22	100.0%	chr7	-	1484292	1484315	23
ZFYVE20#chr3:15099106-15099124(-)	21	1	22	22	100.0%	chr3	-	15099102	15099124	22
ZFYVE20#chr3:15099114-15099132(+)	21	1	22	22	100.0%	chr3	+	15099113	15099135	22
ZFYVE20#chr3:15099126-15099144(-)	21	1	22	22	100.0%	chr3	-	15099122	15099144	22
ZFYVE26#chr14:67816380-67816398(-)	19	1	19	22	100.0%	chrX	-	117628580	117628599	19
ZFYVE26#chr14:67816380-67816398(-)	21	1	22	22	100.0%	chr14	-	67816376	67816398	22
ZFYVE26#chr14:67816396-67816414(-)	21	1	22	22	100.0%	chr14	-	67816392	67816414	22
ZFYVE26#chr14:67816425-67816443(+)	21	1	22	22	100.0%	chr14	+	67816424	67816446	22
ZFYVE26#chr14:67816498-67816516(+)	21	1	22	22	100.0%	chr14	+	67816497	67816519	22
ZFYVE26#chr14:67816511-67816529(-)	21	1	22	22	100.0%	chr14	-	67816507	67816529	22
ZFYVE26#chr14:67816576-67816594(-)	21	1	22	22	100.0%	chr14	-	67816572	67816594	22
ZGLP1#chr19:10305381-10305399(+)	21	1	22	22	100.0%	chr19	+	10305380	10305402	22
ZGLP1#chr19:10305577-10305595(+)	21	1	22	22	100.0%	chr19	+	10305576	10305598	22
ZGLP1#chr19:10305587-10305605(-)	21	1	22	22	100.0%	chr19	-	10305583	10305605	22
ZGLP1#chr19:10305591-10305609(-)	21	1	22	22	100.0%	chr19	-	10305587	10305609	22
ZGLP1#chr19:10305591-10305609(-)	20	1	21	22	100.0%	chr11	-	126841976	126841997	21
ZGLP1#chr19:10305607-10305625(-)	21	1	22	22	100.0%	chr19	-	10305603	10305625	22
ZGLP1#chr19:10305626-10305644(+)	21	1	22	22	100.0%	chr19	+	10305625	10305647	22
ZGPAT#chr20:63707525-63707543(-)	21	1	22	22	100.0%	chr20	-	63707521	63707543	22
ZGPAT#chr20:63707744-63707762(-)	21	1	22	22	100.0%	chr20	-	63707740	63707762	22
ZGPAT#chr20:63708031-63708049(+)	21	1	22	22	100.0%	chr20	+	63708030	63708052	22
ZGPAT#chr20:63708058-63708076(+)	21	1	22	22	100.0%	chr20	+	63708057	63708079	22
