target_id	ensembl_gene_id	gene_symbol	hgnc_approved_symbol	jaspar_tf_family	lambert_2018_dbd	type	cell_count	distance_mean	distance_rank_targeting	sig_distance_gt_NC_max	pval_mean	sig_pval_lt_0p05	n_outlier_grnas_in_run	n_grnas_in_run	locus
ENSG00000078403|chr10:21534238-21534675	ENSG00000078403	MLLT10	MLLT10		Unknown	targeting	2000	84.19583740234376	1825.0	False	0.0	True	460	13534	chr10:21534238-21534675
ENSG00000163435|chr1:202010633-202010822	ENSG00000163435	ELF3	ELF3	Ets-related	Ets; AT hook	targeting	2000	84.1734375	1826.0	False	0.0	True	460	13534	chr1:202010633-202010822
non-targeting|51|non-targeting:51-51						negative control	2000	84.16824340820312		False	0.0	True	460	13534	non-targeting|51|non-targeting:51-51
ENSG00000174255|chr3:114237081-114237364	ENSG00000174255	ZNF80	ZNF80		C2H2 ZF	targeting	2000	84.1546875	1827.0	False	0.0	True	460	13534	chr3:114237081-114237364
ENSG00000090612|chr12:133181484-133181582	ENSG00000090612	ZNF268	ZNF268		C2H2 ZF	targeting	2000	84.13179931640624	1828.0	False	0.0	True	460	13534	chr12:133181484-133181582
ENSG00000092067|chr14:23118800-23119072	ENSG00000092067	CEBPE	CEBPE	CEBP-related	bZIP	targeting	2000	84.11648559570312	1829.0	False	0.0	True	460	13534	chr14:23118800-23119072
ENSG00000120738|chr5:138468856-138468949	ENSG00000120738	EGR1	EGR1	Three-zinc finger Kruppel-related	C2H2 ZF	targeting	2000	84.09622802734376	1830.0	False	0.0	True	460	13534	chr5:138468856-138468949
ENSG00000198093|chr19:51904785-51905005	ENSG00000198093	ZNF649	ZNF649		C2H2 ZF	targeting	2000	84.08082885742188	1831.0	False	0.0	True	460	13534	chr19:51904785-51905005
ENSG00000278318|chr19:44448380-44448475	ENSG00000278318	ZNF229	ZNF229		C2H2 ZF	targeting	2000	84.04978637695312	1832.0	False	0.0	True	460	13534	chr19:44448380-44448475
ENSG00000196946|chr12:8156626-8156917	ENSG00000196946	ZNF705A	ZNF705A		C2H2 ZF	targeting	2000	84.03817138671874	1833.0	False	0.0	True	460	13534	chr12:8156626-8156917
ENSG00000198482|chr19:52535991-52536409	ENSG00000198482	ZNF808	ZNF808		C2H2 ZF	targeting	2000	84.02396240234376	1834.0	False	0.0	True	460	13534	chr19:52535991-52536409
ENSG00000152433|chr19:57363543-57363704	ENSG00000152433	ZNF547	ZNF547	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	83.98552856445312	1835.0	False	0.0	True	460	13534	chr19:57363543-57363704
ENSG00000089116|chr12:113471638-113471858	ENSG00000089116	LHX5	LHX5	HD-LIM	Homeodomain	targeting	2000	83.963818359375	1836.0	False	0.0	True	460	13534	chr12:113471638-113471858
non-targeting|66|non-targeting:66-66						negative control	2000	83.96273803710938		False	0.0	True	460	13534	non-targeting|66|non-targeting:66-66
ENSG00000091010|chr5:146338859-146339112	ENSG00000091010	POU4F3	POU4F3	POU domain factors	Homeodomain; POU	targeting	2000	83.95623168945312	1837.0	False	0.0	True	460	13534	chr5:146338859-146339112
ENSG00000185177|chr7:57132078-57132204	ENSG00000185177	ZNF479	ZNF479		C2H2 ZF	targeting	2000	83.93487548828125	1838.0	False	0.0	True	460	13534	chr7:57132078-57132204
non-targeting|34|non-targeting:34-34						negative control	2000	83.91383666992188		False	0.0	True	460	13534	non-targeting|34|non-targeting:34-34
ENSG00000179627|chr14:104800555-104801197	ENSG00000179627	ZBTB42	ZBTB42		C2H2 ZF	targeting	2000	83.910498046875	1839.0	False	0.0	True	460	13534	chr14:104800555-104801197
ENSG00000124782|chr6:7107748-7108093	ENSG00000124782	RREB1	RREB1	Factors with multiple dispersed zinc fingers	C2H2 ZF	targeting	2000	83.89694213867188	1840.0	False	0.0	True	460	13534	chr6:7107748-7108093
ENSG00000065029|chr6:35259746-35260057	ENSG00000065029	ZNF76	ZNF76	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	83.87695922851563	1841.0	False	0.0	True	460	13534	chr6:35259746-35260057
ENSG00000080298|chr9:3525576-3525992	ENSG00000080298	RFX3	RFX3	RFX-related factors	RFX	targeting	2000	83.8639892578125	1842.0	False	0.0	True	460	13534	chr9:3525576-3525992
ENSG00000124920|chr11:61752634-61752904	ENSG00000124920	MYRF	MYRF		Ndt80/PhoG	targeting	2000	83.85707397460938	1843.0	False	0.0	True	460	13534	chr11:61752634-61752904
ENSG00000197608|chr19:52095342-52095775	ENSG00000197608	ZNF841	ZNF841	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	83.79635620117188	1844.0	False	0.0	True	460	13534	chr19:52095342-52095775
ENSG00000185960|chrX:630721-631228	ENSG00000185960	SHOX	SHOX	Paired-related HD factors	Homeodomain	targeting	2000	83.79116821289062	1845.0	False	0.0	True	460	13534	chrX:630721-631228
ENSG00000125813|chr20:21705708-21706146	ENSG00000125813	PAX1	PAX1	Paired domain only	Paired box	targeting	2000	83.77445678710937	1846.0	False	0.0	True	460	13534	chr20:21705708-21706146
ENSG00000184635|chr19:19900914-19901245	ENSG00000184635	ZNF93	ZNF93	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	83.76229248046874	1847.0	False	0.0	True	460	13534	chr19:19900914-19901245
ENSG00000134323|chr2:15941813-15942200	ENSG00000134323	MYCN	MYCN	bHLH-ZIP	bHLH	targeting	2000	83.75948486328124	1848.0	False	0.0	True	460	13534	chr2:15941813-15942200
ENSG00000175279|chr1:10430503-10431006	ENSG00000175279	APITD1	CENPS		Unknown	targeting	2000	83.75299682617188	1849.0	False	0.0	True	460	13534	chr1:10430503-10431006
ENSG00000171634|chr17:67825489-67825611	ENSG00000171634	BPTF	BPTF		Unknown	targeting	2000	83.74328002929687	1850.0	False	0.0	True	460	13534	chr17:67825489-67825611
non-targeting|68|non-targeting:68-68						negative control	2000	83.74070434570312		False	0.0	True	460	13534	non-targeting|68|non-targeting:68-68
ENSG00000115163|chr2:26786054-26786312	ENSG00000115163	CENPA	CENPA		Unknown	targeting	381	83.72064819335938	1851.0	False	0.0	True	460	13534	chr2:26786054-26786312
ENSG00000140577|chr15:90529917-90530326	ENSG00000140577	CRTC3	CRTC3		Unknown	targeting	2000	83.69151000976562	1852.0	False	0.0	True	460	13534	chr15:90529917-90530326
ENSG00000135638|chr2:72916331-72916412	ENSG00000135638	EMX1	EMX1	NK	Homeodomain	targeting	2000	83.6797607421875	1853.0	False	0.0	True	460	13534	chr2:72916331-72916412
ENSG00000170608|chr19:45864323-45864514	ENSG00000170608	FOXA3	FOXA3	FOX	Forkhead	targeting	2000	83.65836181640626	1854.0	False	0.0	True	460	13534	chr19:45864323-45864514
ENSG00000139352|chr12:102957684-102957735	ENSG00000139352	ASCL1	ASCL1	MyoD/ASC-related factors	bHLH	targeting	2000	83.62879028320313	1855.0	False	0.0	True	460	13534	chr12:102957684-102957735
ENSG00000183647|chr19:57599888-57599977	ENSG00000183647	ZNF530	ZNF530	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	83.6231689453125	1856.0	False	0.0	True	460	13534	chr19:57599888-57599977
ENSG00000102984|chr16:71884056-71884630	ENSG00000102984	ZNF821	ZNF821		C2H2 ZF	targeting	2000	83.59542236328124	1857.0	False	0.0	True	460	13534	chr16:71884056-71884630
ENSG00000151623|chr4:148442046-148442340	ENSG00000151623	NR3C2	NR3C2	Steroid hormone receptors (NR3)	Nuclear receptor	targeting	2000	83.54983520507812	1858.0	False	0.0	True	460	13534	chr4:148442046-148442340
ENSG00000166478|chr11:9461024-9461502	ENSG00000166478	ZNF143	ZNF143	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	83.54581909179687	1859.0	False	0.0	True	460	13534	chr11:9461024-9461502
ENSG00000124203|chr20:59191056-59191404	ENSG00000124203	ZNF831	ZNF831	Factors with multiple dispersed zinc fingers	C2H2 ZF	targeting	2000	83.538134765625	1860.0	False	0.0	True	460	13534	chr20:59191056-59191404
ENSG00000011243|chr19:15418544-15418997	ENSG00000011243	AKAP8L	AKAP8L		C2H2 ZF	targeting	2000	83.51397705078125	1861.0	False	0.0	True	460	13534	chr19:15418544-15418997
ENSG00000107807|chr10:101131117-101131714	ENSG00000107807	TLX1	TLX1		Homeodomain	targeting	2000	83.50331420898438	1862.0	False	0.0	True	460	13534	chr10:101131117-101131714
ENSG00000116132|chr1:170663129-170663470	ENSG00000116132	PRRX1	PRRX1	Paired-related HD factors	Homeodomain	targeting	2000	83.50138549804687	1863.0	False	0.0	True	460	13534	chr1:170663129-170663470
ENSG00000162419|chr1:28668819-28669201	ENSG00000162419	GMEB1	GMEB1		SAND	targeting	2000	83.43711547851562	1864.0	False	0.0	True	460	13534	chr1:28668819-28669201
ENSG00000126746|chr12:6689064-6689469	ENSG00000126746	ZNF384	ZNF384	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	83.42193603515625	1865.0	False	0.0	True	460	13534	chr12:6689064-6689469
ENSG00000197483|chr19:55476626-55476821	ENSG00000197483	ZNF628	ZNF628		C2H2 ZF	targeting	2000	83.38694458007812	1866.0	False	0.0	True	460	13534	chr19:55476626-55476821
ENSG00000062370|chr19:44356328-44356682	ENSG00000062370	ZNF112	ZNF112		C2H2 ZF	targeting	2000	83.371826171875	1867.0	False	0.0	True	460	13534	chr19:44356328-44356682
ENSG00000163792|chr2:27148989-27149443	ENSG00000163792	TCF23	TCF23		bHLH	targeting	2000	83.3502197265625	1868.0	False	0.0	True	460	13534	chr2:27148989-27149443
ENSG00000162599|chr1:61082313-61082835	ENSG00000162599	NFIA	NFIA	Nuclear factor 1	SMAD	targeting	2000	83.33805541992187	1869.0	False	0.0	True	460	13534	chr1:61082313-61082835
ENSG00000169989|chr4:152779372-152779726	ENSG00000169989	TIGD4	TIGD4	More than 3 adjacent zinc fingers	CENPB	targeting	2000	83.2482666015625	1870.0	False	0.0	True	460	13534	chr4:152779372-152779726
ENSG00000168826|chr4:4290250-4290555	ENSG00000168826	ZBTB49	ZBTB49		C2H2 ZF	targeting	2000	83.23715209960938	1871.0	False	0.0	True	460	13534	chr4:4290250-4290555
ENSG00000163516|chr2:219229800-219229910	ENSG00000163516	ANKZF1	ANKZF1		C2H2 ZF	targeting	2000	83.22380981445312	1872.0	False	0.0	True	460	13534	chr2:219229800-219229910
ENSG00000095951|chr6:12011754-12012053	ENSG00000095951	HIVEP1	HIVEP1		C2H2 ZF	targeting	1836	83.21791381835938	1873.0	False	0.0	True	460	13534	chr6:12011754-12012053
ENSG00000175387|chr18:47930139-47930914	ENSG00000175387	SMAD2	SMAD2	SMAD factors	SMAD	targeting	2000	83.21433715820312	1874.0	False	0.0	True	460	13534	chr18:47930139-47930914
ENSG00000184937|chr11:32435042-32435505	ENSG00000184937	WT1	WT1		C2H2 ZF	targeting	2000	83.181982421875	1875.0	False	0.0	True	460	13534	chr11:32435042-32435505
ENSG00000160199|chr21:42974570-42974815	ENSG00000160199	PKNOX1	PKNOX1	TALE-type homeo domain factors	Homeodomain	targeting	2000	83.15918579101563	1876.0	False	0.0	True	460	13534	chr21:42974570-42974815
ENSG00000214575|chr15:82647585-82648021	ENSG00000214575	CPEB1	CPEB1		Unknown	targeting	2000	83.12921142578125	1877.0	False	0.0	True	460	13534	chr15:82647585-82648021
ENSG00000182348|chr7:88759453-88759920	ENSG00000182348	ZNF804B	ZNF804B		C2H2 ZF	targeting	2000	83.11040649414062	1878.0	False	0.0	True	460	13534	chr7:88759453-88759920
ENSG00000166402|chr11:8038774-8038890	ENSG00000166402	TUB	TUB		Unknown	targeting	2000	83.10466918945312	1879.0	False	0.0	True	460	13534	chr11:8038774-8038890
ENSG00000164736|chr8:54457938-54458154	ENSG00000164736	SOX17	SOX17		HMG/Sox	targeting	2000	83.09949951171875	1880.0	False	0.0	True	460	13534	chr8:54457938-54458154
ENSG00000244405|chr3:186108574-186109083	ENSG00000244405	ETV5	ETV5	Ets-related	Ets	targeting	2000	82.97047119140625	1881.0	False	0.0	True	460	13534	chr3:186108574-186109083
ENSG00000196705|chr19:21142065-21142512	ENSG00000196705	ZNF431	ZNF431		C2H2 ZF	targeting	2000	82.96889038085938	1882.0	False	0.0	True	460	13534	chr19:21142065-21142512
ENSG00000113430|chr5:1886503-1886946	ENSG00000113430	IRX4	IRX4		Homeodomain	targeting	2000	82.92667236328126	1883.0	False	0.0	True	460	13534	chr5:1886503-1886946
ENSG00000197714|chr19:57280484-57280693	ENSG00000197714	ZNF460	ZNF460	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	82.92598266601563	1884.0	False	0.0	True	460	13534	chr19:57280484-57280693
non-targeting|61|non-targeting:61-61						negative control	2000	82.91883544921875		False	0.0	True	460	13534	non-targeting|61|non-targeting:61-61
ENSG00000120784|chr19:37655388-37655467	ENSG00000120784	ZFP30	ZFP30		C2H2 ZF	targeting	2000	82.90376586914063	1885.0	False	0.0	True	460	13534	chr19:37655388-37655467
ENSG00000198715|chr1:156295450-156295682	ENSG00000198715	C1orf85	GLMP		Unknown	targeting	2000	82.8924560546875	1886.0	False	0.0	True	460	13534	chr1:156295450-156295682
ENSG00000107249|chr9:4299836-4300078	ENSG00000107249	GLIS3	GLIS3	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	82.8567626953125	1887.0	False	0.0	True	460	13534	chr9:4299836-4300078
ENSG00000066827|chr8:134712914-134713055	ENSG00000066827	ZFAT	ZFAT		C2H2 ZF	targeting	2000	82.83244018554687	1888.0	False	0.0	True	460	13534	chr8:134712914-134713055
ENSG00000076108|chr12:56630070-56630323	ENSG00000076108	BAZ2A	BAZ2A		MBD; AT hook	targeting	2000	82.80394897460937	1889.0	False	0.0	True	460	13534	chr12:56630070-56630323
ENSG00000213999|chr19:19192052-19192151	ENSG00000213999	MEF2B	MEF2B	Regulators of differentiation	MADS box	targeting	2000	82.78035888671874	1890.0	False	0.0	True	460	13534	chr19:19192052-19192151
ENSG00000131845|chr19:57351288-57351548	ENSG00000131845	ZNF304	ZNF304		C2H2 ZF	targeting	2000	82.76958618164062	1891.0	False	0.0	True	460	13534	chr19:57351288-57351548
ENSG00000250571|chr8:143267464-143267554	ENSG00000250571	GLI4	GLI4		C2H2 ZF	targeting	2000	82.764501953125	1892.0	False	0.0	True	460	13534	chr8:143267464-143267554
ENSG00000136169|chr13:49444287-49444517	ENSG00000136169	SETDB2	SETDB2		MBD	targeting	2000	82.75452270507813	1893.0	False	0.0	True	460	13534	chr13:49444287-49444517
ENSG00000005801|chr11:3378934-3379151	ENSG00000005801	ZNF195	ZNF195		C2H2 ZF	targeting	2000	82.70673828125	1894.0	False	0.0	True	460	13534	chr11:3378934-3379151
ENSG00000125816|chr20:21397174-21397514	ENSG00000125816	NKX2-4	NKX2-4	NK	Homeodomain	targeting	2000	82.70042114257812	1895.0	False	0.0	True	460	13534	chr20:21397174-21397514
ENSG00000176182|chr19:45902517-45902605	ENSG00000176182	MYPOP	MYPOP	Myb-SANT	Myb/SANT	targeting	2000	82.6593994140625	1896.0	False	0.0	True	460	13534	chr19:45902517-45902605
ENSG00000169981|chr3:44648704-44649095	ENSG00000169981	ZNF35	ZNF35	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	82.60587158203126	1897.0	False	0.0	True	460	13534	chr3:44648704-44649095
ENSG00000174738|chr3:23945281-23945412	ENSG00000174738	NR1D2	NR1D2	Thyroid hormone receptor-related factors (NR1)	Nuclear receptor	targeting	2000	82.60494995117188	1898.0	False	0.0	True	460	13534	chr3:23945281-23945412
ENSG00000128710|chr2:176108768-176108905	ENSG00000128710	HOXD10	HOXD10	HOX	Homeodomain	targeting	2000	82.563720703125	1899.0	False	0.0	True	460	13534	chr2:176108768-176108905
ENSG00000171532|chr17:39607725-39607972	ENSG00000171532	NEUROD2	NEUROD2	Tal-related	bHLH	targeting	2000	82.50528564453126	1900.0	False	0.0	True	460	13534	chr17:39607725-39607972
ENSG00000135829|chr1:182839339-182839821	ENSG00000135829	DHX9	DHX9			targeting	2000	82.50353393554687	1901.0	False	0.0	True	460	13534	chr1:182839339-182839821
ENSG00000104064|chr15:50354626-50355055	ENSG00000104064	GABPB1	GABPB1		Unknown	targeting	2000	82.476318359375	1902.0	False	0.0	True	460	13534	chr15:50354626-50355055
ENSG00000141579|chr17:82839794-82839974	ENSG00000141579	ZNF750	ZNF750		C2H2 ZF	targeting	2000	82.46549682617187	1903.0	False	0.0	True	460	13534	chr17:82839794-82839974
non-targeting|31|non-targeting:31-31						negative control	2000	82.45983276367187		False	0.0	True	460	13534	non-targeting|31|non-targeting:31-31
ENSG00000185670|chr11:62753866-62754155	ENSG00000185670	ZBTB3	ZBTB3		C2H2 ZF	targeting	2000	82.44524536132812	1904.0	False	0.0	True	460	13534	chr11:62753866-62754155
ENSG00000118513|chr6:135181384-135181905	ENSG00000118513	MYB	MYB	Myb/SANT domain factors	Myb/SANT	targeting	2000	82.42728271484376	1905.0	False	0.0	True	460	13534	chr6:135181384-135181905
ENSG00000147183|chrX:88747206-88747317	ENSG00000147183	CPXCR1	CPXCR1		C2H2 ZF	targeting	2000	82.4045654296875	1906.0	False	0.0	True	460	13534	chrX:88747206-88747317
ENSG00000256771|chr19:19865898-19866125	ENSG00000256771	ZNF253	ZNF253		C2H2 ZF	targeting	2000	82.36878051757813	1907.0	False	0.0	True	460	13534	chr19:19865898-19866125
ENSG00000166188|chr16:57999336-57999680	ENSG00000166188	ZNF319	ZNF319		C2H2 ZF	targeting	2000	82.36370849609375	1908.0	False	0.0	True	460	13534	chr16:57999336-57999680
ENSG00000143190|chr1:167329073-167329510	ENSG00000143190	POU2F1	POU2F1	POU domain factors	Homeodomain; POU	targeting	2000	82.3626220703125	1909.0	False	0.0	True	460	13534	chr1:167329073-167329510
ENSG00000181135|chr8:143684490-143684665	ENSG00000181135	ZNF707	ZNF707	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	82.34361572265625	1910.0	False	0.0	True	460	13534	chr8:143684490-143684665
ENSG00000183309|chr8:143636041-143636225	ENSG00000183309	ZNF623	ZNF623	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	82.32740478515625	1911.0	False	0.0	True	460	13534	chr8:143636041-143636225
ENSG00000163132|chr4:4859679-4859885	ENSG00000163132	MSX1	MSX1	NK	Homeodomain	targeting	2000	82.31466064453124	1912.0	False	0.0	True	460	13534	chr4:4859679-4859885
ENSG00000185122|chr8:144291598-144292018	ENSG00000185122	HSF1	HSF1	HSF factors	HSF	targeting	2000	82.30406494140625	1913.0	False	0.0	True	460	13534	chr8:144291598-144292018
ENSG00000143194|chr1:166989266-166989698	ENSG00000143194	MAEL	MAEL		HMG/Sox	targeting	2000	82.28269653320312	1914.0	False	0.0	True	460	13534	chr1:166989266-166989698
ENSG00000196152|chr9:127424413-127424559	ENSG00000196152	ZNF79	ZNF79		C2H2 ZF	targeting	2000	82.28135375976562	1915.0	False	0.0	True	460	13534	chr9:127424413-127424559
ENSG00000178403|chr4:112516087-112516577	ENSG00000178403	NEUROG2	NEUROG2	Tal-related	bHLH	targeting	2000	82.22990112304687	1916.0	False	0.0	True	460	13534	chr4:112516087-112516577
non-targeting|10|non-targeting:10-10						negative control	2000	82.1322265625		False	0.0	True	460	13534	non-targeting|10|non-targeting:10-10
ENSG00000127445|chr19:9835357-9835572	ENSG00000127445	PIN1	PIN1		MBD	targeting	2000	82.11162719726562	1917.0	False	0.0	True	460	13534	chr19:9835357-9835572
ENSG00000124766|chr6:21597711-21597913	ENSG00000124766	SOX4	SOX4	SOX-related factors	HMG/Sox	targeting	2000	82.056884765625	1918.0	False	0.0	True	460	13534	chr6:21597711-21597913
ENSG00000102935|chr16:49826915-49826993	ENSG00000102935	ZNF423	ZNF423	Factors with multiple dispersed zinc fingers	C2H2 ZF	targeting	2000	82.05248413085937	1919.0	False	0.0	True	460	13534	chr16:49826915-49826993
ENSG00000197779|chrX:47836882-47836954	ENSG00000197779	ZNF81	ZNF81		C2H2 ZF	targeting	2000	82.00410766601563	1920.0	False	0.0	True	460	13534	chrX:47836882-47836954
ENSG00000091831|chr6:151807705-151808109	ENSG00000091831	ESR1	ESR1	Steroid hormone receptors (NR3)	Nuclear receptor	targeting	2000	82.00271606445312	1921.0	False	0.0	True	460	13534	chr6:151807705-151808109
ENSG00000164916|chr7:4682291-4682795	ENSG00000164916	FOXK1	FOXK1	FOX	Forkhead	targeting	2000	81.99144897460937	1922.0	False	0.0	True	460	13534	chr7:4682291-4682795
ENSG00000163909|chr1:39639444-39639662	ENSG00000163909	HEYL	HEYL		bHLH	targeting	2000	81.96145629882812	1923.0	False	0.0	True	460	13534	chr1:39639444-39639662
ENSG00000163159|chr1:151189714-151190216	ENSG00000163159	VPS72	VPS72		Unknown	targeting	1419	81.95338134765625	1924.0	False	0.0	True	460	13534	chr1:151189714-151190216
ENSG00000196767|chrX:83508307-83508392	ENSG00000196767	POU3F4	POU3F4	POU domain factors	Homeodomain; POU	targeting	2000	81.94216918945312	1925.0	False	0.0	True	460	13534	chrX:83508307-83508392
ENSG00000068305|chr15:99565983-99566412	ENSG00000068305	MEF2A	MEF2A	Regulators of differentiation	MADS box	targeting	2000	81.89170532226562	1926.0	False	0.0	True	460	13534	chr15:99565983-99566412
ENSG00000067646|chrY:2935418-2935639	ENSG00000067646	ZFY	ZFY		C2H2 ZF	targeting	2000	81.89032592773438	1927.0	False	0.0	True	460	13534	chrY:2935418-2935639
ENSG00000198521|chr19:21851980-21852062	ENSG00000198521	ZNF43	ZNF43	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	81.87940063476563	1928.0	False	0.0	True	460	13534	chr19:21851980-21852062
ENSG00000112658|chr6:43171413-43171886	ENSG00000112658	SRF	SRF	Responders to external signals (SRF/RLM1)	MADS box	targeting	2000	81.87044677734374	1929.0	False	0.0	True	460	13534	chr6:43171413-43171886
ENSG00000108001|chr10:129963920-129964285	ENSG00000108001	EBF3	EBF3	Early B-Cell Factor-related factors	EBF1	targeting	2000	81.85650024414062	1930.0	False	0.0	True	460	13534	chr10:129963920-129964285
ENSG00000120690|chr13:41018921-41019317	ENSG00000120690	ELF1	ELF1	Ets-related	Ets	targeting	2000	81.72525634765626	1931.0	False	0.0	True	460	13534	chr13:41018921-41019317
ENSG00000168269|chr5:170105955-170106198	ENSG00000168269	FOXI1	FOXI1	FOX	Forkhead	targeting	2000	81.72158203125	1932.0	False	0.0	True	460	13534	chr5:170105955-170106198
ENSG00000111206|chr12:2876684-2877164	ENSG00000111206	FOXM1	FOXM1	FOX	Forkhead	targeting	2000	81.7108154296875	1933.0	False	0.0	True	460	13534	chr12:2876684-2877164
ENSG00000117713|chr1:26696017-26696482	ENSG00000117713	ARID1A	ARID1A		ARID/BRIGHT	targeting	2000	81.65518188476562	1934.0	False	0.0	True	460	13534	chr1:26696017-26696482
ENSG00000204366|chr6:31901544-31902077	ENSG00000204366	ZBTB12	ZBTB12	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	81.6388427734375	1935.0	False	0.0	True	460	13534	chr6:31901544-31902077
ENSG00000050344|chr7:26152418-26152819	ENSG00000050344	NFE2L3	NFE2L3		bZIP	targeting	2000	81.63482055664062	1936.0	False	0.0	True	460	13534	chr7:26152418-26152819
ENSG00000164900|chr7:151167377-151167693	ENSG00000164900	GBX1	GBX1	HOX	Homeodomain	targeting	2000	81.63321533203126	1937.0	False	0.0	True	460	13534	chr7:151167377-151167693
ENSG00000110925|chr12:51083285-51083598	ENSG00000110925	CSRNP2	CSRNP2		Unknown	targeting	2000	81.59829711914062	1938.0	False	0.0	True	460	13534	chr12:51083285-51083598
ENSG00000250312|chr4:124521-124759	ENSG00000250312	ZNF718	ZNF718		C2H2 ZF	targeting	2000	81.58419799804688	1939.0	False	0.0	True	460	13534	chr4:124521-124759
ENSG00000176678|chr16:86578758-86578941	ENSG00000176678	FOXL1	FOXL1	FOX	Forkhead	targeting	2000	81.57630004882813	1940.0	False	0.0	True	460	13534	chr16:86578758-86578941
ENSG00000186812|chr18:35241100-35241256	ENSG00000186812	ZNF397	ZNF397		C2H2 ZF	targeting	2000	81.57330932617188	1941.0	False	0.0	True	460	13534	chr18:35241100-35241256
ENSG00000214336|chr2:88452300-88452696	ENSG00000214336	FOXI3	FOXI3		Forkhead	targeting	2000	81.5608642578125	1942.0	False	0.0	True	460	13534	chr2:88452300-88452696
ENSG00000165462|chr11:72243925-72244180	ENSG00000165462	PHOX2A	PHOX2A	Paired-related HD factors	Homeodomain	targeting	2000	81.53870239257813	1943.0	False	0.0	True	460	13534	chr11:72243925-72244180
ENSG00000146007|chr5:140700458-140700950	ENSG00000146007	ZMAT2	ZMAT2		Unknown	targeting	1521	81.479736328125	1944.0	False	0.0	True	460	13534	chr5:140700458-140700950
ENSG00000154957|chr17:11997206-11997439	ENSG00000154957	ZNF18	ZNF18	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	81.47178344726562	1945.0	False	0.0	True	460	13534	chr17:11997206-11997439
non-targeting|62|non-targeting:62-62						negative control	2000	81.46578979492188		False	0.0	True	460	13534	non-targeting|62|non-targeting:62-62
ENSG00000135638|chr2:72917516-72917748	ENSG00000135638	EMX1	EMX1	NK	Homeodomain	targeting	2000	81.46197509765625	1946.0	False	0.0	True	460	13534	chr2:72917516-72917748
ENSG00000141646|chr18:51030218-51030696	ENSG00000141646	SMAD4	SMAD4		SMAD	targeting	2000	81.43855590820313	1947.0	False	0.0	True	460	13534	chr18:51030218-51030696
ENSG00000137338|chr6:28281608-28281791	ENSG00000137338	PGBD1	PGBD1		Unknown	targeting	2000	81.43695678710938	1948.0	False	0.0	True	460	13534	chr6:28281608-28281791
ENSG00000115163|chr2:26764279-26764719	ENSG00000115163	CENPA	CENPA		Unknown	targeting	2000	81.42799072265625	1949.0	False	0.0	True	460	13534	chr2:26764279-26764719
ENSG00000101190|chr20:62861520-62861835	ENSG00000101190	TCFL5	TCFL5	PAS domain factors	bHLH	targeting	2000	81.40123291015625	1950.0	False	0.0	True	460	13534	chr20:62861520-62861835
non-targeting|17|non-targeting:17-17						negative control	2000	81.38868408203125		False	0.0	True	460	13534	non-targeting|17|non-targeting:17-17
ENSG00000184828|chr18:48409299-48409364	ENSG00000184828	ZBTB7C	ZBTB7C	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	81.35676879882813	1951.0	False	0.0	True	460	13534	chr18:48409299-48409364
ENSG00000169594|chr15:83284408-83284667	ENSG00000169594	BNC1	BNC1		C2H2 ZF	targeting	2000	81.35458374023438	1952.0	False	0.0	True	460	13534	chr15:83284408-83284667
ENSG00000188816|chr10:123148104-123148228	ENSG00000188816	HMX2	HMX2		Homeodomain	targeting	2000	81.289892578125	1953.0	False	0.0	True	460	13534	chr10:123148104-123148228
ENSG00000164975|chr9:15422862-15423120	ENSG00000164975	SNAPC3	SNAPC3			targeting	909	81.26558837890624	1954.0	False	0.0	True	460	13534	chr9:15422862-15423120
ENSG00000123388|chr12:53973243-53973465	ENSG00000123388	HOXC11	HOXC11	HOX	Homeodomain	targeting	2000	81.25535888671875	1955.0	False	0.0	True	460	13534	chr12:53973243-53973465
ENSG00000140548|chr15:90001322-90001761	ENSG00000140548	ZNF710	ZNF710		C2H2 ZF	targeting	2000	81.24507446289063	1956.0	False	0.0	True	460	13534	chr15:90001322-90001761
ENSG00000198740|chr17:49361901-49362152	ENSG00000198740	ZNF652	ZNF652	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	81.20624389648438	1957.0	False	0.0	True	460	13534	chr17:49361901-49362152
ENSG00000109686|chr4:151225913-151226446	ENSG00000109686	SH3D19	SH3D19			targeting	2000	81.20505981445312	1958.0	False	0.0	True	460	13534	chr4:151225913-151226446
