,pval_outlier
ZNF578#chr19:52453578-52453596(+),1.0
ZNF578#chr19:52453593-52453611(-),1.0
ZNF578#chr19:52453620-52453638(-),1.0
ZNF578#chr19:52453797-52453815(-),1.0
ZNF578#chr19:52453854-52453872(-),1.0
ZNF579#chr19:55580641-55580659(+),1.0
ZNF579#chr19:55580786-55580804(+),0.661
ZNF579#chr19:55580822-55580840(+),0.0091
ZNF579#chr19:55580826-55580844(+),0.7476
ZNF579#chr19:55580829-55580847(+),0.1995
ZNF579#chr19:55580832-55580850(+),0.9926
ZNF580#chr19:55635027-55635045(+),1.0
ZNF580#chr19:55635035-55635053(+),1.0
ZNF580#chr19:55635048-55635066(+),1.0
ZNF580#chr19:55635055-55635073(-),1.0
ZNF580#chr19:55635058-55635076(+),1.0
ZNF580#chr19:55635199-55635217(+),1.0
ZNF580#chr19:55641046-55641064(-),0.9731
ZNF580#chr19:55641076-55641094(+),0.2771
ZNF580#chr19:55641087-55641105(-),0.367
ZNF580#chr19:55641103-55641121(-),1.0
ZNF580#chr19:55641106-55641124(-),0.9997
ZNF580#chr19:55641257-55641275(+),0.8209
ZNF581#chr19:55643639-55643657(-),1.0
ZNF581#chr19:55643658-55643676(+),1.0
ZNF581#chr19:55643667-55643685(-),1.0
ZNF581#chr19:55643670-55643688(-),1.0
ZNF581#chr19:55643687-55643705(-),1.0
ZNF581#chr19:55643696-55643714(-),1.0
ZNF582#chr19:56393453-56393471(+),0.8792
ZNF582#chr19:56393491-56393509(+),0.0548
ZNF582#chr19:56393500-56393518(+),1.0
ZNF582#chr19:56393507-56393525(-),0.9926
ZNF582#chr19:56393510-56393528(-),0.9926
ZNF582#chr19:56393518-56393536(-),0.1995
ZNF583#chr19:56404081-56404099(+),0.661
ZNF583#chr19:56404091-56404109(+),0.367
ZNF583#chr19:56404314-56404332(+),1.0
ZNF583#chr19:56404331-56404349(-),0.0889
ZNF583#chr19:56404347-56404365(-),0.9964
ZNF583#chr19:56404423-56404441(+),1.0
ZNF584#chr19:58408681-58408699(+),0.8792
ZNF584#chr19:58408687-58408705(-),0.9984
ZNF584#chr19:58408690-58408708(+),0.1995
ZNF584#chr19:58408749-58408767(-),0.5649
ZNF584#chr19:58408845-58408863(+),0.367
ZNF584#chr19:58408928-58408946(-),0.4649
ZNF585A#chr19:37172579-37172597(-),1.0
ZNF585A#chr19:37172627-37172645(+),1.0
ZNF585A#chr19:37172655-37172673(+),1.0
ZNF585A#chr19:37172666-37172684(-),1.0
ZNF585A#chr19:37172669-37172687(+),1.0
ZNF585A#chr19:37172688-37172706(-),1.0
ZNF585B#chr19:37210319-37210337(+),1.0
ZNF585B#chr19:37210444-37210462(+),0.0176
ZNF585B#chr19:37210478-37210496(+),0.9227
ZNF585B#chr19:37210495-37210513(+),1.0
ZNF585B#chr19:37210511-37210529(-),0.2771
ZNF585B#chr19:37210551-37210569(-),0.5649
ZNF586#chr19:57769688-57769706(+),0.9731
ZNF586#chr19:57769699-57769717(+),0.2771
ZNF586#chr19:57769702-57769720(+),0.9984
ZNF586#chr19:57769707-57769725(+),0.9993
ZNF586#chr19:57769859-57769877(-),0.9731
ZNF586#chr19:57769912-57769930(-),0.9854
ZNF587#chr19:57849864-57849882(+),1.0
ZNF587#chr19:57850065-57850083(-),1.0
ZNF587#chr19:57850148-57850166(-),1.0
ZNF587#chr19:57850207-57850225(-),1.0
ZNF587#chr19:57850253-57850271(+),1.0
ZNF587#chr19:57850312-57850330(-),1.0
ZNF587B#chr19:57830307-57830325(+),1.0
ZNF587B#chr19:57830390-57830408(-),1.0
ZNF587B#chr19:57830531-57830549(+),1.0
ZNF587B#chr19:57830628-57830646(+),1.0
ZNF587B#chr19:57830640-57830658(+),1.0
ZNF587B#chr19:57830823-57830841(+),1.0
ZNF589#chr3:48241142-48241160(-),1.0
ZNF589#chr3:48241179-48241197(+),1.0
ZNF589#chr3:48241276-48241294(+),1.0
ZNF589#chr3:48241325-48241343(+),1.0
ZNF589#chr3:48241338-48241356(-),1.0
ZNF589#chr3:48241379-48241397(-),1.0
ZNF592#chr15:84748588-84748606(-),0.367
ZNF592#chr15:84748602-84748620(-),0.9531
ZNF592#chr15:84748617-84748635(+),0.8209
ZNF592#chr15:84748630-84748648(-),0.0548
ZNF592#chr15:84748829-84748847(-),0.9984
ZNF592#chr15:84748957-84748975(+),0.9926
ZNF593#chr1:26169886-26169904(-),1.0
ZNF593#chr1:26169958-26169976(-),1.0
ZNF593#chr1:26169998-26170016(-),1.0
ZNF593#chr1:26170310-26170328(-),1.0
ZNF593#chr1:26170329-26170347(+),1.0
ZNF593#chr1:26170352-26170370(+),1.0
ZNF594#chr17:5191773-5191791(+),0.0548
ZNF594#chr17:5191787-5191805(+),0.1995
ZNF594#chr17:5191793-5191811(+),1.0
ZNF594#chr17:5191798-5191816(-),1.0
ZNF594#chr17:5191827-5191845(-),0.9984
ZNF594#chr17:5191867-5191885(-),0.8792
ZNF596#chr8:232385-232403(+),0.9926
ZNF596#chr8:232453-232471(-),0.0
ZNF596#chr8:232586-232604(-),0.8792
ZNF596#chr8:232872-232890(+),0.9854
ZNF596#chr8:232878-232896(+),0.9531
ZNF596#chr8:232886-232904(-),1.0
ZNF597#chr16:3443253-3443271(-),0.9731
ZNF597#chr16:3443270-3443288(-),0.2771
ZNF597#chr16:3443276-3443294(-),0.9926
ZNF597#chr16:3443426-3443444(+),1.0
ZNF597#chr16:3443451-3443469(-),1.0
ZNF597#chr16:3443464-3443482(-),0.367
ZNF598#chr16:2009590-2009608(+),1.0
ZNF598#chr16:2009744-2009762(-),1.0
ZNF598#chr16:2009752-2009770(+),1.0
ZNF598#chr16:2009756-2009774(+),1.0
ZNF598#chr16:2009765-2009783(-),1.0
ZNF598#chr16:2009768-2009786(-),1.0
ZNF599#chr19:34773139-34773157(-),1.0
ZNF599#chr19:34773148-34773166(+),1.0
ZNF599#chr19:34773157-34773175(-),1.0
ZNF599#chr19:34773177-34773195(+),1.0
ZNF599#chr19:34773185-34773203(-),1.0
ZNF599#chr19:34773188-34773206(+),1.0
ZNF600#chr19:52786280-52786298(+),1.0
ZNF600#chr19:52786330-52786348(+),1.0
ZNF600#chr19:52786368-52786386(+),1.0
ZNF600#chr19:52786652-52786670(-),1.0
ZNF600#chr19:52786722-52786740(+),1.0
ZNF600#chr19:52786771-52786789(-),1.0
ZNF605#chr12:132956111-132956129(+),0.5649
ZNF605#chr12:132956224-132956242(-),1.0
ZNF605#chr12:132956239-132956257(-),0.9926
ZNF605#chr12:132956245-132956263(-),0.9731
ZNF605#chr12:132956264-132956282(+),1.0
ZNF605#chr12:132956330-132956348(+),0.8792
ZNF606#chr19:58002729-58002747(+),1.0
ZNF606#chr19:58002732-58002750(+),1.0
ZNF606#chr19:58002765-58002783(-),1.0
ZNF606#chr19:58002777-58002795(-),1.0
ZNF606#chr19:58002779-58002797(+),1.0
ZNF606#chr19:58002788-58002806(-),1.0
ZNF607#chr19:37719376-37719394(+),0.9984
ZNF607#chr19:37719632-37719650(+),0.7476
ZNF607#chr19:37719685-37719703(-),1.0
ZNF607#chr19:37719707-37719725(-),0.9984
ZNF607#chr19:37719724-37719742(-),0.0176
ZNF607#chr19:37719732-37719750(-),0.0548
ZNF608#chr5:124746563-124746581(-),0.367
ZNF608#chr5:124746566-124746584(-),0.9999
ZNF608#chr5:124746575-124746593(-),0.9854
ZNF608#chr5:124746591-124746609(-),0.8209
ZNF608#chr5:124746604-124746622(+),0.0091
ZNF608#chr5:124746632-124746650(-),0.9993
ZNF608#chr5:124748433-124748451(-),0.4649
ZNF608#chr5:124748477-124748495(-),0.0889
ZNF608#chr5:124748732-124748750(-),1.0
ZNF608#chr5:124748755-124748773(+),0.9964
ZNF608#chr5:124748787-124748805(+),0.9999
ZNF608#chr5:124748830-124748848(-),0.8792
ZNF609#chr15:64499308-64499326(-),1.0
ZNF609#chr15:64499310-64499328(+),1.0
ZNF609#chr15:64499314-64499332(+),1.0
ZNF609#chr15:64499326-64499344(-),1.0
ZNF609#chr15:64499469-64499487(+),1.0
ZNF609#chr15:64499607-64499625(-),1.0
ZNF610#chr19:52336284-52336302(-),1.0
ZNF610#chr19:52336351-52336369(-),1.0
ZNF610#chr19:52336487-52336505(-),1.0
ZNF610#chr19:52336558-52336576(-),1.0
ZNF610#chr19:52336675-52336693(+),1.0
ZNF610#chr19:52336751-52336769(-),1.0
ZNF611#chr19:52734629-52734647(+),0.9227
ZNF611#chr19:52734679-52734697(+),0.9531
ZNF611#chr19:52734723-52734741(+),0.9926
ZNF611#chr19:52734854-52734872(-),0.0
ZNF611#chr19:52734953-52734971(-),0.2771
ZNF611#chr19:52735003-52735021(-),0.9999
ZNF613#chr19:51927443-51927461(-),1.0
ZNF613#chr19:51927446-51927464(-),1.0
ZNF613#chr19:51927473-51927491(+),1.0
ZNF613#chr19:51927499-51927517(+),1.0
ZNF613#chr19:51927503-51927521(+),1.0
ZNF613#chr19:51927685-51927703(-),1.0
ZNF614#chr19:52028250-52028268(+),0.0889
ZNF614#chr19:52028312-52028330(-),0.9993
ZNF614#chr19:52028350-52028368(+),0.661
ZNF614#chr19:52028355-52028373(+),1.0
ZNF614#chr19:52028362-52028380(+),0.661
ZNF614#chr19:52028393-52028411(-),0.9531
ZNF615#chr19:52008137-52008155(+),1.0
ZNF615#chr19:52008147-52008165(-),1.0
ZNF615#chr19:52008168-52008186(-),1.0
ZNF615#chr19:52008181-52008199(-),1.0
ZNF615#chr19:52008188-52008206(+),1.0
ZNF615#chr19:52008192-52008210(+),1.0
ZNF616#chr19:52139499-52139517(+),1.0
ZNF616#chr19:52139801-52139819(+),1.0
ZNF616#chr19:52139886-52139904(+),1.0
ZNF616#chr19:52139897-52139915(+),1.0
ZNF616#chr19:52139911-52139929(-),1.0
ZNF616#chr19:52139916-52139934(-),1.0
ZNF618#chr9:113876242-113876260(-),0.1995
ZNF618#chr9:113876365-113876383(-),1.0
ZNF618#chr9:113876376-113876394(+),1.0
ZNF618#chr9:113876381-113876399(-),0.1366
ZNF618#chr9:113876439-113876457(+),0.0319
ZNF618#chr9:113876523-113876541(+),1.0
ZNF619#chr3:40477174-40477192(+),1.0
ZNF619#chr3:40477193-40477211(-),1.0
ZNF619#chr3:40477202-40477220(-),1.0
ZNF619#chr3:40477204-40477222(+),1.0
ZNF619#chr3:40477241-40477259(-),1.0
ZNF619#chr3:40477331-40477349(+),1.0
ZNF620#chr3:40506098-40506116(-),1.0
ZNF620#chr3:40506105-40506123(+),1.0
ZNF620#chr3:40506112-40506130(+),1.0
ZNF620#chr3:40506118-40506136(+),1.0
ZNF620#chr3:40506129-40506147(+),1.0
ZNF620#chr3:40506138-40506156(-),1.0
ZNF621#chr3:40524961-40524979(-),1.0
ZNF621#chr3:40524975-40524993(-),1.0
ZNF621#chr3:40524994-40525012(+),1.0
ZNF621#chr3:40525038-40525056(-),1.0
ZNF621#chr3:40525125-40525143(-),1.0
ZNF621#chr3:40525152-40525170(+),1.0
ZNF623#chr8:143636041-143636059(+),0.0319
ZNF623#chr8:143636054-143636072(+),0.2771
ZNF623#chr8:143636081-143636099(+),0.9854
ZNF623#chr8:143636085-143636103(-),0.0548
ZNF623#chr8:143636089-143636107(+),1.0
ZNF623#chr8:143636207-143636225(+),0.9999
ZNF624#chr17:16653731-16653749(+),1.0
ZNF624#chr17:16653746-16653764(+),1.0
ZNF624#chr17:16653760-16653778(+),1.0
ZNF624#chr17:16653771-16653789(+),1.0
ZNF624#chr17:16653790-16653808(+),1.0
ZNF624#chr17:16653808-16653826(+),1.0
ZNF625#chr19:12156627-12156645(+),1.0
ZNF625#chr19:12156630-12156648(+),1.0
ZNF625#chr19:12156666-12156684(-),1.0
ZNF625#chr19:12156683-12156701(+),1.0
ZNF625#chr19:12156697-12156715(-),1.0
ZNF626#chr19:20661066-20661084(+),0.1366
ZNF626#chr19:20661223-20661241(-),0.9993
ZNF626#chr19:20661503-20661521(+),1.0
ZNF626#chr19:20661522-20661540(-),0.0889
ZNF626#chr19:20661528-20661546(+),0.5649
ZNF626#chr19:20661590-20661608(-),1.0
ZNF627#chr19:11597454-11597472(+),1.0
ZNF627#chr19:11597481-11597499(-),1.0
ZNF627#chr19:11597497-11597515(-),1.0
ZNF627#chr19:11597521-11597539(-),1.0
ZNF627#chr19:11597537-11597555(-),1.0
ZNF627#chr19:11597552-11597570(-),1.0
ZNF628#chr19:55476626-55476644(+),1.0
ZNF628#chr19:55476631-55476649(+),1.0
ZNF628#chr19:55476638-55476656(-),1.0
ZNF628#chr19:55476641-55476659(-),1.0
ZNF628#chr19:55476672-55476690(-),1.0
ZNF628#chr19:55476803-55476821(+),1.0
ZNF629#chr16:30786960-30786978(-),0.1995
ZNF629#chr16:30787095-30787113(+),1.0
ZNF629#chr16:30787110-30787128(+),0.9227
ZNF629#chr16:30787136-30787154(+),0.9926
ZNF629#chr16:30787168-30787186(-),0.367
ZNF629#chr16:30787170-30787188(+),0.9993
ZNF630#chrX:48071350-48071368(+),0.9227
ZNF630#chrX:48071587-48071605(+),1.0
ZNF630#chrX:48071613-48071631(+),0.1366
ZNF630#chrX:48071622-48071640(-),0.9227
ZNF630#chrX:48071633-48071651(-),0.0889
ZNF630#chrX:48071643-48071661(+),0.9964
ZNF639#chr3:179322853-179322871(+),0.661
ZNF639#chr3:179323013-179323031(+),0.9731
ZNF639#chr3:179323029-179323047(-),0.9997
ZNF639#chr3:179323047-179323065(+),0.0004
ZNF639#chr3:179323223-179323241(-),0.9854
ZNF639#chr3:179323253-179323271(-),0.7476
ZNF641#chr12:48350788-48350806(-),1.0
ZNF641#chr12:48350850-48350868(-),1.0
ZNF641#chr12:48350853-48350871(-),1.0
ZNF641#chr12:48350857-48350875(-),1.0
ZNF641#chr12:48350879-48350897(+),1.0
ZNF641#chr12:48350885-48350903(+),1.0
ZNF644#chr1:91021414-91021432(+),0.367
ZNF644#chr1:91021604-91021622(-),0.7476
ZNF644#chr1:91021610-91021628(-),1.0
ZNF644#chr1:91021792-91021810(-),0.9926
ZNF644#chr1:91022002-91022020(-),0.661
ZNF644#chr1:91022058-91022076(-),0.2771
ZNF645#chrX:22272967-22272985(+),1.0
ZNF645#chrX:22272986-22273004(-),1.0
ZNF645#chrX:22273007-22273025(-),1.0
ZNF645#chrX:22273038-22273056(+),1.0
ZNF645#chrX:22273283-22273301(+),1.0
ZNF645#chrX:22273296-22273314(+),1.0
ZNF646#chr16:31074431-31074449(+),1.0
ZNF646#chr16:31074464-31074482(-),1.0
ZNF646#chr16:31074475-31074493(-),1.0
ZNF646#chr16:31074611-31074629(+),1.0
ZNF646#chr16:31074714-31074732(-),1.0
ZNF646#chr16:31074819-31074837(+),1.0
ZNF648#chr1:182061243-182061261(-),1.0
ZNF648#chr1:182061627-182061645(+),0.0889
ZNF648#chr1:182061683-182061701(+),0.8209
ZNF648#chr1:182061696-182061714(-),0.0889
ZNF648#chr1:182061705-182061723(+),0.8792
ZNF648#chr1:182061708-182061726(+),1.0
ZNF649#chr19:51904785-51904803(+),0.9854
ZNF649#chr19:51904801-51904819(+),0.0889
ZNF649#chr19:51904957-51904975(-),0.8792
ZNF649#chr19:51904967-51904985(-),0.8209
ZNF649#chr19:51904975-51904993(-),0.5649
ZNF649#chr19:51904987-51905005(-),0.9984
ZNF652#chr17:49361901-49361919(-),0.8792
ZNF652#chr17:49362036-49362054(-),0.0319
ZNF652#chr17:49362048-49362066(-),0.0021
ZNF652#chr17:49362061-49362079(-),0.9731
ZNF652#chr17:49362094-49362112(-),1.0
ZNF652#chr17:49362134-49362152(-),0.7476
ZNF653#chr19:11505753-11505771(-),0.9997
ZNF653#chr19:11505793-11505811(-),0.9964
ZNF653#chr19:11505798-11505816(-),0.9926
ZNF653#chr19:11505811-11505829(-),0.0889
ZNF653#chr19:11505814-11505832(-),0.8792
ZNF653#chr19:11505830-11505848(-),0.1995
ZNF654#chr3:88139198-88139216(+),0.8792
ZNF654#chr3:88139213-88139231(+),1.0
ZNF654#chr3:88139230-88139248(-),0.1995
ZNF654#chr3:88139331-88139349(+),0.9984
ZNF654#chr3:88139341-88139359(+),0.367
ZNF654#chr3:88139357-88139375(+),1.0
ZNF655#chr7:99558677-99558695(-),1.0
ZNF655#chr7:99558680-99558698(-),1.0
ZNF655#chr7:99558731-99558749(+),1.0
ZNF655#chr7:99558840-99558858(+),1.0
ZNF655#chr7:99558881-99558899(-),1.0
ZNF655#chr7:99558949-99558967(-),1.0
ZNF660#chr3:44584993-44585011(+),1.0
ZNF660#chr3:44585009-44585027(+),0.9731
ZNF660#chr3:44585018-44585036(+),0.0548
ZNF660#chr3:44585045-44585063(+),0.4649
ZNF660#chr3:44585176-44585194(-),0.9993
ZNF660#chr3:44585205-44585223(-),0.9997
ZNF662#chr3:42906147-42906165(-),1.0
ZNF662#chr3:42906162-42906180(+),1.0
ZNF662#chr3:42906169-42906187(+),1.0
ZNF662#chr3:42906209-42906227(+),1.0
ZNF662#chr3:42906255-42906273(-),1.0
ZNF662#chr3:42906485-42906503(-),1.0
ZNF664#chr12:123973207-123973225(+),0.8792
ZNF664#chr12:123973210-123973228(+),0.0045
ZNF664#chr12:123973218-123973236(+),1.0
ZNF664#chr12:123973225-123973243(-),0.4649
ZNF664#chr12:123973263-123973281(+),1.0
ZNF664#chr12:123973500-123973518(+),1.0
ZNF665#chr19:53193238-53193256(+),1.0
ZNF665#chr19:53193249-53193267(+),0.9997
ZNF665#chr19:53193282-53193300(+),0.0548
ZNF665#chr19:53193294-53193312(+),0.7476
ZNF665#chr19:53193329-53193347(-),1.0
ZNF665#chr19:53193337-53193355(-),0.367
ZNF667#chr19:56477265-56477283(+),1.0
ZNF667#chr19:56477269-56477287(-),1.0
ZNF667#chr19:56477274-56477292(-),1.0
ZNF667#chr19:56477277-56477295(+),1.0
ZNF667#chr19:56477280-56477298(+),1.0
ZNF667#chr19:56477308-56477326(-),1.0
ZNF668#chr16:31061487-31061505(-),1.0
ZNF668#chr16:31061498-31061516(-),1.0
ZNF668#chr16:31061520-31061538(+),1.0
ZNF668#chr16:31061528-31061546(-),1.0
ZNF668#chr16:31061548-31061566(-),1.0
ZNF668#chr16:31061766-31061784(-),1.0
ZNF669#chr1:247104086-247104104(+),1.0
ZNF669#chr1:247104160-247104178(-),0.5649
ZNF669#chr1:247104244-247104262(+),0.9731
ZNF669#chr1:247104308-247104326(+),0.367
ZNF669#chr1:247104329-247104347(+),0.9964
ZNF669#chr1:247104350-247104368(+),0.1995
ZNF670#chr1:247078347-247078365(+),0.9964
ZNF670#chr1:247078619-247078637(+),0.5649
ZNF670#chr1:247078683-247078701(+),1.0
ZNF670#chr1:247078688-247078706(+),0.4649
ZNF670#chr1:247078737-247078755(-),0.9984
ZNF670#chr1:247078788-247078806(-),0.1366
ZNF671#chr19:57727407-57727425(+),0.7476
ZNF671#chr19:57727534-57727552(-),0.9999
ZNF671#chr19:57727537-57727555(-),0.9999
ZNF671#chr19:57727553-57727571(-),0.9964
ZNF671#chr19:57727566-57727584(-),0.0176
ZNF671#chr19:57727573-57727591(+),0.4649
ZNF672#chr1:248838231-248838249(-),1.0
ZNF672#chr1:248838298-248838316(-),1.0
ZNF672#chr1:248838314-248838332(-),1.0
ZNF672#chr1:248838411-248838429(+),1.0
ZNF672#chr1:248838424-248838442(-),1.0
ZNF672#chr1:248838547-248838565(+),1.0
ZNF674#chrX:46545361-46545379(-),0.1366
ZNF674#chrX:46545366-46545384(-),1.0
ZNF674#chrX:46545378-46545396(+),0.9227
ZNF674#chrX:46545382-46545400(+),0.0548
ZNF674#chrX:46545395-46545413(-),1.0
ZNF674#chrX:46545437-46545455(-),0.2771
ZNF675#chr19:23686689-23686707(-),0.9993
ZNF675#chr19:23686724-23686742(-),0.9964
ZNF675#chr19:23686958-23686976(+),0.9993
ZNF675#chr19:23686964-23686982(-),0.0319
ZNF675#chr19:23687101-23687119(-),1.0
ZNF675#chr19:23687134-23687152(+),0.367
ZNF676#chr19:22196649-22196667(+),1.0
ZNF676#chr19:22196750-22196768(+),1.0
ZNF676#chr19:22196760-22196778(-),1.0
ZNF676#chr19:22196801-22196819(+),1.0
ZNF676#chr19:22196898-22196916(+),1.0
ZNF676#chr19:22196931-22196949(-),1.0
ZNF677#chr19:53254674-53254692(-),1.0
ZNF677#chr19:53254771-53254789(+),1.0
ZNF677#chr19:53254804-53254822(+),1.0
ZNF677#chr19:53254836-53254854(-),1.0
ZNF677#chr19:53254854-53254872(+),1.0
ZNF677#chr19:53254864-53254882(-),1.0
ZNF678#chr1:227563558-227563576(-),1.0
ZNF678#chr1:227563573-227563591(-),1.0
ZNF678#chr1:227563590-227563608(-),1.0
ZNF678#chr1:227563722-227563740(+),1.0
ZNF678#chr1:227563816-227563834(-),1.0
ZNF678#chr1:227563898-227563916(-),1.0
ZNF679#chr7:64248982-64249000(+),0.5649
ZNF679#chr7:64248989-64249007(-),0.9964
ZNF679#chr7:64249002-64249020(-),0.0889
ZNF679#chr7:64249300-64249318(+),1.0
ZNF679#chr7:64249305-64249323(-),0.9964
ZNF679#chr7:64249308-64249326(+),0.5649
ZNF680#chr7:64562638-64562656(+),0.367
ZNF680#chr7:64562833-64562851(-),0.9854
ZNF680#chr7:64562980-64562998(+),0.4649
ZNF680#chr7:64562985-64563003(+),0.5649
ZNF680#chr7:64563028-64563046(+),0.9926
ZNF680#chr7:64563058-64563076(-),1.0
ZNF681#chr19:23758567-23758585(+),1.0
ZNF681#chr19:23758608-23758626(-),1.0
ZNF681#chr19:23758622-23758640(+),1.0
ZNF681#chr19:23758821-23758839(+),1.0
ZNF681#chr19:23758863-23758881(+),1.0
ZNF681#chr19:23758868-23758886(-),1.0
ZNF682#chr19:20039118-20039136(+),0.9999
ZNF682#chr19:20039182-20039200(+),0.1366
ZNF682#chr19:20039223-20039241(+),0.9531
ZNF682#chr19:20039272-20039290(-),0.1995
ZNF682#chr19:20039311-20039329(-),1.0
ZNF682#chr19:20039478-20039496(-),0.2771
ZNF683#chr1:26370343-26370361(-),0.8209
ZNF683#chr1:26370628-26370646(+),1.0
ZNF683#chr1:26370672-26370690(-),1.0
ZNF683#chr1:26370735-26370753(+),0.1995
ZNF683#chr1:26370747-26370765(+),0.0319
ZNF683#chr1:26370751-26370769(+),0.9997
ZNF684#chr1:40531633-40531651(+),1.0
ZNF684#chr1:40531677-40531695(+),1.0
ZNF684#chr1:40531680-40531698(+),1.0
ZNF684#chr1:40531686-40531704(-),1.0
ZNF684#chr1:40531714-40531732(-),1.0
ZNF684#chr1:40531724-40531742(+),1.0
ZNF687#chr1:151282244-151282262(-),0.7476
ZNF687#chr1:151282292-151282310(+),0.661
ZNF687#chr1:151282505-151282523(-),0.8209
ZNF687#chr1:151282547-151282565(-),0.9227
ZNF687#chr1:151282651-151282669(+),1.0
ZNF687#chr1:151282666-151282684(+),0.9997
ZNF688#chr16:30571633-30571651(+),1.0
ZNF688#chr16:30571645-30571663(-),1.0
ZNF688#chr16:30571692-30571710(-),1.0
ZNF688#chr16:30571702-30571720(+),1.0
ZNF688#chr16:30571732-30571750(-),1.0
ZNF688#chr16:30571737-30571755(-),1.0
ZNF689#chr16:30610117-30610135(+),1.0
ZNF689#chr16:30610292-30610310(+),1.0
ZNF689#chr16:30610335-30610353(+),1.0
ZNF689#chr16:30610343-30610361(-),1.0
ZNF689#chr16:30610363-30610381(-),1.0
ZNF689#chr16:30610376-30610394(-),1.0
ZNF69#chr19:11887782-11887800(-),0.0176
ZNF69#chr19:11887785-11887803(+),0.9997
ZNF69#chr19:11887817-11887835(-),0.0889
ZNF69#chr19:11887827-11887845(-),0.7476
ZNF69#chr19:11887858-11887876(-),0.9993
ZNF69#chr19:11888034-11888052(+),1.0
ZNF691#chr1:42846603-42846621(+),1.0
ZNF691#chr1:42846618-42846636(-),1.0
ZNF691#chr1:42846626-42846644(+),1.0
ZNF691#chr1:42846629-42846647(+),1.0
ZNF691#chr1:42846637-42846655(-),1.0
ZNF691#chr1:42846667-42846685(-),1.0
ZNF692#chr1:248858768-248858786(+),1.0
ZNF692#chr1:248858841-248858859(+),1.0
ZNF692#chr1:248859013-248859031(-),1.0
ZNF692#chr1:248859040-248859058(+),1.0
ZNF692#chr1:248859046-248859064(+),1.0
ZNF692#chr1:248859057-248859075(-),1.0
ZNF695#chr1:247007598-247007616(+),0.9984
ZNF695#chr1:247007876-247007894(-),1.0
ZNF695#chr1:247007978-247007996(+),0.0319
ZNF695#chr1:247007984-247008002(-),0.9531
ZNF695#chr1:247008036-247008054(-),0.9531
ZNF695#chr1:247008056-247008074(+),0.661
ZNF696#chr8:143291402-143291420(+),1.0
ZNF696#chr8:143291468-143291486(+),1.0
ZNF696#chr8:143291494-143291512(+),1.0
ZNF696#chr8:143291497-143291515(+),1.0
ZNF696#chr8:143291621-143291639(-),1.0
ZNF696#chr8:143291629-143291647(-),1.0
ZNF697#chr1:119647908-119647926(+),0.9984
ZNF697#chr1:119648021-119648039(+),0.1366
ZNF697#chr1:119648060-119648078(+),0.9984
ZNF697#chr1:119648082-119648100(+),0.661
ZNF697#chr1:119648249-119648267(+),0.9926
ZNF697#chr1:119648261-119648279(+),0.661
ZNF699#chr19:9304950-9304968(-),1.0
ZNF699#chr19:9304998-9305016(+),1.0
ZNF699#chr19:9305006-9305024(+),1.0
ZNF699#chr19:9305026-9305044(-),1.0
ZNF699#chr19:9305116-9305134(-),1.0
ZNF699#chr19:9305119-9305137(-),1.0
ZNF699#chr19:9309449-9309467(+),1.0
ZNF699#chr19:9309566-9309584(+),1.0
ZNF699#chr19:9309640-9309658(+),1.0
ZNF699#chr19:9309648-9309666(+),1.0
ZNF699#chr19:9309709-9309727(+),1.0
ZNF699#chr19:9309723-9309741(-),1.0
ZNF7#chr8:144827546-144827564(+),0.9993
ZNF7#chr8:144827573-144827591(+),0.9984
ZNF7#chr8:144827585-144827603(+),0.9731
ZNF7#chr8:144827591-144827609(-),0.4649
ZNF7#chr8:144827602-144827620(+),0.1366
ZNF7#chr8:144827646-144827664(-),0.9997
ZNF70#chr22:23750907-23750925(+),1.0
ZNF70#chr22:23750916-23750934(+),1.0
ZNF70#chr22:23751047-23751065(+),1.0
ZNF70#chr22:23751056-23751074(+),1.0
ZNF70#chr22:23751072-23751090(-),1.0
ZNF70#chr22:23751081-23751099(-),1.0
ZNF701#chr19:52570273-52570291(+),1.0
ZNF701#chr19:52570307-52570325(-),1.0
ZNF701#chr19:52570358-52570376(+),1.0
ZNF701#chr19:52570369-52570387(-),1.0
ZNF701#chr19:52570431-52570449(-),1.0
ZNF701#chr19:52570697-52570715(+),1.0
ZNF703#chr8:37695762-37695780(+),1.0
ZNF703#chr8:37695790-37695808(+),1.0
ZNF703#chr8:37695793-37695811(+),1.0
ZNF703#chr8:37696161-37696179(-),1.0
ZNF703#chr8:37696203-37696221(-),1.0
ZNF703#chr8:37696272-37696290(-),1.0
ZNF704#chr8:80873496-80873514(-),1.0
ZNF704#chr8:80873788-80873806(+),1.0
ZNF704#chr8:80873791-80873809(+),1.0
ZNF704#chr8:80873880-80873898(-),1.0
ZNF704#chr8:80874487-80874505(-),1.0
ZNF704#chr8:80874490-80874508(-),1.0
ZNF705A#chr12:8156626-8156644(+),0.0319
ZNF705A#chr12:8156665-8156683(-),0.9531
ZNF705A#chr12:8156791-8156809(+),1.0
ZNF705A#chr12:8156794-8156812(+),0.7476
ZNF705A#chr12:8156799-8156817(+),0.8792
ZNF705A#chr12:8156899-8156917(+),1.0
ZNF706#chr8:101205100-101205118(+),0.9926
ZNF706#chr8:101205114-101205132(-),0.9531
ZNF706#chr8:101205198-101205216(-),0.0548
ZNF706#chr8:101205386-101205404(-),0.0004
ZNF706#chr8:101205430-101205448(-),0.9964
