target_id	ensembl_gene_id	gene_symbol	hgnc_approved_symbol	jaspar_tf_family	lambert_2018_dbd	type	locus	distance_mean_HuangfuDE	distance_rank_HuangfuDE	sig_dist_gt_NC_max_HuangfuDE	distance_mean_HuangfuESC	distance_rank_HuangfuESC	sig_dist_gt_NC_max_HuangfuESC	n_datasets_with_data	n_datasets_significant	classification
ENSG00000125845|chr20:6770086-6770187	ENSG00000125845	BMP2	BMP2		Unknown	targeting	chr20:6770086-6770187	96.52147827148436	803.0	False	497.724658203125	1653.0	False	2	0	convergent_nonsignificant
non-targeting|57|non-targeting:57-57						negative control	non-targeting|57|non-targeting:57-57	101.09144897460938		False	497.6880828857422		False	2	0	convergent_nonsignificant
ENSG00000015153|chr12:42237972-42238232	ENSG00000015153	YAF2	YAF2			targeting	chr12:42237972-42238232	87.5906494140625	1602.0	False	497.6181671142578	1654.0	False	2	0	convergent_nonsignificant
non-targeting|49|non-targeting:49-49						negative control	non-targeting|49|non-targeting:49-49	92.40597534179688		False	497.57269287109375		False	2	0	convergent_nonsignificant
ENSG00000020633|chr1:24930025-24930283	ENSG00000020633	RUNX3	RUNX3	Runt-related factors	Runt	targeting	chr1:24930025-24930283	92.81905517578124	1115.0	False	497.5005676269531	1655.0	False	2	0	convergent_nonsignificant
ENSG00000197841|chr19:34734243-34734324	ENSG00000197841	ZNF181	ZNF181		C2H2 ZF	targeting	chr19:34734243-34734324	95.2288818359375	911.0	False	497.3904968261719	1656.0	False	2	0	convergent_nonsignificant
ENSG00000162367|chr1:47229238-47229777	ENSG00000162367	TAL1	TAL1		bHLH	targeting	chr1:47229238-47229777	98.50572509765624	617.0	False	497.3748840332031	1658.0	False	2	0	convergent_nonsignificant
ENSG00000158691|chr6:28399674-28399739	ENSG00000158691	ZSCAN12	ZSCAN12		C2H2 ZF	targeting	chr6:28399674-28399739	93.94920043945312	1011.0	False	497.3642211914063	1659.0	False	2	0	convergent_nonsignificant
ENSG00000118058|chr11:118436485-118436914	ENSG00000118058	KMT2A	KMT2A		CxxC; AT hook	targeting	chr11:118436485-118436914	85.10669555664063	1758.0	False	497.28150634765626	1660.0	False	2	0	convergent_nonsignificant
ENSG00000235608|chr4:1406252-1406344	ENSG00000235608	NKX1-1	NKX1-1		Homeodomain	targeting	chr4:1406252-1406344	97.13157348632812	748.0	False	497.215234375	1661.0	False	2	0	convergent_nonsignificant
ENSG00000168769|chr4:105146928-105147270	ENSG00000168769	TET2	TET2		Unknown	targeting	chr4:105146928-105147270	86.70040283203124	1661.0	False	497.1686981201172	1662.0	False	2	0	convergent_nonsignificant
ENSG00000164458|chr6:166167825-166168669	ENSG00000164458	T	TBXT	Brachyury-related factors	T-box	targeting	chr6:166167825-166168669	101.6031494140625	378.0	False	497.16029663085936	1663.0	False	2	0	convergent_nonsignificant
ENSG00000152439|chr19:57499907-57500081	ENSG00000152439	ZNF773	ZNF773	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr19:57499907-57500081	102.71047973632812	309.0	False	497.1131622314453	1664.0	False	2	0	convergent_nonsignificant
ENSG00000178662|chr2:165469718-165470199	ENSG00000178662	CSRNP3	CSRNP3		Unknown	targeting	chr2:165469718-165470199	95.25658569335936	909.0	False	497.0381164550781	1665.0	False	2	0	convergent_nonsignificant
ENSG00000106852|chr9:122228639-122228959	ENSG00000106852	LHX6	LHX6	HD-LIM	Homeodomain	targeting	chr9:122228639-122228959	87.4777099609375	1607.0	False	497.0254974365234	1666.0	False	2	0	convergent_nonsignificant
ENSG00000196628|chr18:55588030-55588246	ENSG00000196628	TCF4	TCF4	E2A	bHLH	targeting	chr18:55588030-55588246	85.67573852539063	1726.0	False	497.0097534179688	1667.0	False	2	0	convergent_nonsignificant
ENSG00000171827|chr19:37467515-37467700	ENSG00000171827	ZNF570	ZNF570		C2H2 ZF	targeting	chr19:37467515-37467700	93.4895263671875	1057.0	False	497.0063873291016	1668.0	False	2	0	convergent_nonsignificant
ENSG00000106511|chr7:15686268-15686662	ENSG00000106511	MEOX2	MEOX2	HOX	Homeodomain	targeting	chr7:15686268-15686662	88.81675415039062	1507.0	False	496.8977874755859	1669.0	False	2	0	convergent_nonsignificant
ENSG00000273274|chr1:32465059-32465434	ENSG00000273274	ZBTB8B	ZBTB8B	Other factors with up to three adjacent zinc fingers	C2H2 ZF	targeting	chr1:32465059-32465434	99.59142456054688	521.0	False	496.8958404541016	1670.0	False	2	0	convergent_nonsignificant
ENSG00000136367|chr14:23551486-23551759	ENSG00000136367	ZFHX2	ZFHX2		Homeodomain	targeting	chr14:23551486-23551759	92.6692138671875	1129.0	False	496.8232482910156	1671.0	False	2	0	convergent_nonsignificant
ENSG00000105229|chr19:4007737-4008242	ENSG00000105229	PIAS4	PIAS4		Unknown	targeting	chr19:4007737-4008242	76.15162353515625	2095.0	False	496.8010192871094	1672.0	False	2	0	convergent_nonsignificant
non-targeting|39|non-targeting:39-39						negative control	non-targeting|39|non-targeting:39-39	100.22051391601562		False	496.7180358886719		False	2	0	convergent_nonsignificant
ENSG00000174963|chr3:147406276-147406513	ENSG00000174963	ZIC4	ZIC4	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr3:147406276-147406513	99.9083740234375	494.0	False	496.6669952392578	1674.0	False	2	0	convergent_nonsignificant
ENSG00000107249|chr9:4299836-4300078	ENSG00000107249	GLIS3	GLIS3	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr9:4299836-4300078	82.8567626953125	1887.0	False	496.5924621582032	1675.0	False	2	0	convergent_nonsignificant
ENSG00000029363|chr6:136289352-136289819	ENSG00000029363	BCLAF1	BCLAF1		Unknown	targeting	chr6:136289352-136289819	96.57857055664064	799.0	False	496.49489135742186	1676.0	False	2	0	convergent_nonsignificant
ENSG00000165512|chr10:45000874-45000991	ENSG00000165512	ZNF22	ZNF22		C2H2 ZF	targeting	chr10:45000874-45000991	93.321435546875	1073.0	False	496.4576446533203	1677.0	False	2	0	convergent_nonsignificant
ENSG00000182568|chr3:18444605-18444835	ENSG00000182568	SATB1	SATB1	HD-CUT	CUT; Homeodomain	targeting	chr3:18444605-18444835	88.35947265625	1537.0	False	496.3408508300781	1678.0	False	2	0	convergent_nonsignificant
ENSG00000167074|chr22:41367463-41367743	ENSG00000167074	TEF	TEF	CEBP-related	bZIP	targeting	chr22:41367463-41367743	96.24521484375	829.0	False	496.3069213867187	1679.0	False	2	0	convergent_nonsignificant
ENSG00000105398|chr19:47885921-47886316	ENSG00000105398	SULT2A1	SULT2A1			targeting	chr19:47885921-47886316	97.31801147460938	722.0	False	496.2693664550781	1680.0	False	2	0	convergent_nonsignificant
ENSG00000105997|chr7:27152320-27152554	ENSG00000105997	HOXA3	HOXA3	HOX	Homeodomain	targeting	chr7:27152320-27152554	99.108642578125	564.0	False	496.266357421875	1681.0	False	2	0	convergent_nonsignificant
ENSG00000123358|chr12:52051450-52051675	ENSG00000123358	NR4A1	NR4A1	NGFI-B-related receptors (NR4)	Nuclear receptor	targeting	chr12:52051450-52051675	79.87232666015625	2008.0	False	496.2497283935547	1682.0	False	2	0	convergent_nonsignificant
ENSG00000167637|chr19:43827376-43827637	ENSG00000167637	ZNF283	ZNF283		C2H2 ZF	targeting	chr19:43827376-43827637	84.59820556640625	1790.0	False	496.2451049804688	1683.0	False	2	0	convergent_nonsignificant
ENSG00000146007|chr5:140703931-140704177	ENSG00000146007	ZMAT2	ZMAT2		Unknown	targeting	chr5:140703931-140704177	93.19479370117188	1084.0	False	496.2074371337891	1684.0	False	2	0	convergent_nonsignificant
ENSG00000123609|chr2:151289396-151289682	ENSG00000123609	NMI	NMI			targeting	chr2:151289396-151289682	109.43103637695312	80.0	False	496.1914642333985	1685.0	False	2	0	convergent_nonsignificant
ENSG00000205981|chr3:180989327-180989725	ENSG00000205981					positive control	chr3:180989327-180989725	79.97324829101562		False	496.1245483398437		False	2	0	convergent_nonsignificant
ENSG00000101444|chr20:34302905-34303337	ENSG00000101444	AHCY	AHCY			targeting	chr20:34302905-34303337	88.34632568359375	1539.0	False	496.091421508789	1686.0	False	2	0	convergent_nonsignificant
ENSG00000198963|chr9:74497302-74497430	ENSG00000198963	RORB	RORB	Thyroid hormone receptor-related factors (NR1)	Nuclear receptor	targeting	chr9:74497302-74497430	88.12324829101563	1554.0	False	496.0822448730469	1687.0	False	2	0	convergent_nonsignificant
ENSG00000205683|chr14:72893624-72894106	ENSG00000205683	DPF3	DPF3		C2H2 ZF	targeting	chr14:72893624-72894106	96.32836303710936	821.0	False	495.9777313232422	1688.0	False	2	0	convergent_nonsignificant
ENSG00000160094|chr1:33256472-33256878	ENSG00000160094	ZNF362	ZNF362	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr1:33256472-33256878	79.640625	2014.0	False	495.85260009765625	1689.0	False	2	0	convergent_nonsignificant
ENSG00000149054|chr11:6926462-6926964	ENSG00000149054	ZNF215	ZNF215	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr11:6926462-6926964	87.90381469726563	1572.0	False	495.7994750976562	1690.0	False	2	0	convergent_nonsignificant
ENSG00000156853|chr16:30610117-30610394	ENSG00000156853	ZNF689	ZNF689	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr16:30610117-30610394	96.95654907226564	764.0	False	495.7097717285157	1691.0	False	2	0	convergent_nonsignificant
ENSG00000167986|chr11:61313506-61313923	ENSG00000167986	DDB1	DDB1		Unknown	targeting	chr11:61313506-61313923	84.66740112304687	1785.0	False	495.5443542480469	1692.0	False	2	0	convergent_nonsignificant
ENSG00000137203|chr6:10414597-10415089	ENSG00000137203	TFAP2A	TFAP2A	AP-2	AP-2	targeting	chr6:10414597-10415089	77.45965576171875	2073.0	False	495.52431640625	1693.0	False	2	0	convergent_nonsignificant
ENSG00000121413|chr19:58118357-58118404	ENSG00000121413	ZSCAN18	ZSCAN18		C2H2 ZF	targeting	chr19:58118357-58118404	95.1322021484375	927.0	False	495.5062683105469	1694.0	False	2	0	convergent_nonsignificant
ENSG00000184939|chr16:68530115-68530322	ENSG00000184939	ZFP90	ZFP90		C2H2 ZF	targeting	chr16:68530115-68530322	102.29097900390624	334.0	False	495.4325073242188	1695.0	False	2	0	convergent_nonsignificant
ENSG00000175105|chr3:88139198-88139375	ENSG00000175105	ZNF654	ZNF654		C2H2 ZF	targeting	chr3:88139198-88139375	80.71817626953126	1974.0	False	495.3933471679687	1696.0	False	2	0	convergent_nonsignificant
ENSG00000153896|chr19:34773139-34773206	ENSG00000153896	ZNF599	ZNF599		C2H2 ZF	targeting	chr19:34773139-34773206	90.7958251953125	1334.0	False	495.38063049316406	1697.0	False	2	0	convergent_nonsignificant
ENSG00000251192|chrX:46545361-46545455	ENSG00000251192	ZNF674	ZNF674		C2H2 ZF	targeting	chrX:46545361-46545455	95.54238891601562	893.0	False	495.28411254882815	1698.0	False	2	0	convergent_nonsignificant
ENSG00000173473|chr3:47781383-47781872	ENSG00000173473	SMARCC1	SMARCC1		Myb/SANT	targeting	chr3:47781383-47781872	102.21270141601562	337.0	False	495.27015991210936	1699.0	False	2	0	convergent_nonsignificant
ENSG00000151379|chr2:17816496-17816890	ENSG00000151379	MSGN1	MSGN1	Tal-related	bHLH	targeting	chr2:17816496-17816890	100.7859619140625	429.0	False	495.2647308349609	1700.0	False	2	0	convergent_nonsignificant
ENSG00000181894|chr19:58150697-58150764	ENSG00000181894	ZNF329	ZNF329		C2H2 ZF	targeting	chr19:58150697-58150764	100.14547119140624	475.0	False	495.2601837158203	1701.0	False	2	0	convergent_nonsignificant
ENSG00000179456|chr1:244051272-244051397	ENSG00000179456	ZBTB18	ZBTB18	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr1:244051272-244051397	93.35234985351562	1071.0	False	495.19853515625	1702.0	False	2	0	convergent_nonsignificant
ENSG00000068024|chr2:239400976-239401445	ENSG00000068024	HDAC4	HDAC4		Unknown	targeting	chr2:239400976-239401445	80.13914794921875	1996.0	False	495.1829681396485	1703.0	False	2	0	convergent_nonsignificant
ENSG00000159263|chr21:36699107-36699564	ENSG00000159263	SIM2	SIM2		bHLH	targeting	chr21:36699107-36699564	99.2338623046875	554.0	False	495.0494903564453	1704.0	False	2	0	convergent_nonsignificant
ENSG00000153266|chr3:62373460-62373555	ENSG00000153266	FEZF2	FEZF2	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr3:62373460-62373555	89.38192749023438	1460.0	False	495.0038940429688	1705.0	False	2	0	convergent_nonsignificant
ENSG00000174963|chr3:147392038-147392318	ENSG00000174963	ZIC4	ZIC4	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr3:147392038-147392318	84.85838623046875	1777.0	False	494.91798706054686	1706.0	False	2	0	convergent_nonsignificant
ENSG00000215421|chr18:74631035-74631516	ENSG00000215421	ZNF407	ZNF407	Factors with multiple dispersed zinc fingers	C2H2 ZF	targeting	chr18:74631035-74631516	85.41356201171875	1738.0	False	494.75122985839846	1707.0	False	2	0	convergent_nonsignificant
ENSG00000197134|chr19:22052494-22052793	ENSG00000197134	ZNF257	ZNF257	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr19:22052494-22052793	96.3438720703125	819.0	False	494.6131774902344	1708.0	False	2	0	convergent_nonsignificant
ENSG00000127124|chr1:41918239-41918685	ENSG00000127124	HIVEP3	HIVEP3		C2H2 ZF	targeting	chr1:41918239-41918685	79.1866455078125	2028.0	False	494.3818603515625	1709.0	False	2	0	convergent_nonsignificant
ENSG00000183072|chr5:173234977-173235210	ENSG00000183072	NKX2-5	NKX2-5	NK	Homeodomain	targeting	chr5:173234977-173235210	80.214013671875	1991.0	False	494.3215576171875	1710.0	False	2	0	convergent_nonsignificant
ENSG00000114861|chr3:71244600-71245176	ENSG00000114861	FOXP1	FOXP1	FOX	Forkhead	targeting	chr3:71244600-71245176	68.03471069335937	2157.0	False	494.2840179443359	1711.0	False	2	0	convergent_nonsignificant
ENSG00000005102|chr17:43661758-43661918	ENSG00000005102	MEOX1	MEOX1	HOX	Homeodomain	targeting	chr17:43661758-43661918	91.99185180664062	1198.0	False	494.2472229003906	1712.0	False	2	0	convergent_nonsignificant
ENSG00000100906|chr14:35403160-35403255	ENSG00000100906	NFKBIA	NFKBIA		Unknown	targeting	chr14:35403160-35403255	90.86617431640624	1322.0	False	494.0688629150391	1713.0	False	2	0	convergent_nonsignificant
ENSG00000196482|chr1:217137553-217137785	ENSG00000196482	ESRRG	ESRRG		Nuclear receptor	targeting	chr1:217137553-217137785	86.97733764648437	1635.0	False	493.98359375	1714.0	False	2	0	convergent_nonsignificant
ENSG00000109686|chr4:151225913-151226446	ENSG00000109686	SH3D19	SH3D19			targeting	chr4:151225913-151226446	81.20505981445312	1958.0	False	493.9742004394531	1715.0	False	2	0	convergent_nonsignificant
ENSG00000179886|chr8:143597834-143598345	ENSG00000179886	TIGD5	TIGD5	More than 3 adjacent zinc fingers	CENPB	targeting	chr8:143597834-143598345	97.96375122070312	653.0	False	493.9717956542969	1716.0	False	2	0	convergent_nonsignificant
ENSG00000169057|chrX:154097249-154097718	ENSG00000169057	MECP2	MECP2		MBD; AT hook	targeting	chrX:154097249-154097718	78.22465209960937	2055.0	False	493.9036346435547	1717.0	False	2	0	convergent_nonsignificant
ENSG00000181007|chr19:36418551-36418648	ENSG00000181007	ZFP82	ZFP82		C2H2 ZF	targeting	chr19:36418551-36418648	94.31937255859376	984.0	False	493.7466217041016	1718.0	False	2	0	convergent_nonsignificant
ENSG00000171606|chr19:58183110-58183429	ENSG00000171606	ZNF274	ZNF274	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr19:58183110-58183429	91.87997436523438	1218.0	False	493.6120971679687	1719.0	False	2	0	convergent_nonsignificant
ENSG00000185404|chr2:230327166-230327434	ENSG00000185404	SP140L	SP140L	Sp140-Sp100	SAND	targeting	chr2:230327166-230327434	87.67844848632812	1593.0	False	493.4529510498047	1720.0	False	2	0	convergent_nonsignificant
ENSG00000188321|chr19:9324199-9324432	ENSG00000188321	ZNF559	ZNF559		C2H2 ZF	targeting	chr19:9324199-9324432	99.626318359375	516.0	False	493.4022125244141	1721.0	False	2	0	convergent_nonsignificant
ENSG00000196843|chr2:96536779-96536846	ENSG00000196843	ARID5A	ARID5A		ARID/BRIGHT	targeting	chr2:96536779-96536846	93.80119018554689	1025.0	False	493.1938079833984	1722.0	False	2	0	convergent_nonsignificant
ENSG00000104064|chr15:50354626-50355055	ENSG00000104064	GABPB1	GABPB1		Unknown	targeting	chr15:50354626-50355055	82.476318359375	1902.0	False	493.1128540039063	1723.0	False	2	0	convergent_nonsignificant
ENSG00000082641|chr17:48048327-48048876	ENSG00000082641	NFE2L1	NFE2L1		bZIP	targeting	chr17:48048327-48048876	92.72054443359374	1123.0	False	493.0856964111328	1724.0	False	2	0	convergent_nonsignificant
ENSG00000163508|chr3:27721831-27722349	ENSG00000163508	EOMES	EOMES	TBrain-related factors	T-box	targeting	chr3:27721831-27722349	89.74510498046875	1433.0	False	493.04208984375	1725.0	False	2	0	convergent_nonsignificant
ENSG00000245680|chr19:37210319-37210569	ENSG00000245680	ZNF585B	ZNF585B		C2H2 ZF	targeting	chr19:37210319-37210569	97.45523071289062	701.0	False	492.9318664550781	1726.0	False	2	0	convergent_nonsignificant
non-targeting|18|non-targeting:18-18						negative control	non-targeting|18|non-targeting:18-18	99.007080078125		False	492.9184875488281		False	2	0	convergent_nonsignificant
ENSG00000163872|chr3:183697802-183698247	ENSG00000163872	YEATS2	YEATS2		Unknown	targeting	chr3:183697802-183698247	99.82299194335936	505.0	False	492.825830078125	1727.0	False	2	0	convergent_nonsignificant
ENSG00000064961|chr19:3574338-3574459	ENSG00000064961	HMG20B	HMG20B		HMG/Sox	targeting	chr19:3574338-3574459	89.3592529296875	1465.0	False	492.765771484375	1728.0	False	2	0	convergent_nonsignificant
ENSG00000197062|chr6:28267048-28267351	ENSG00000197062	ZSCAN26	ZSCAN26		C2H2 ZF	targeting	chr6:28267048-28267351	85.38192138671874	1741.0	False	492.6804931640625	1729.0	False	2	0	convergent_nonsignificant
ENSG00000186951|chr22:46150517-46150847	ENSG00000186951	PPARA	PPARA		Nuclear receptor	targeting	chr22:46150517-46150847	98.439599609375	624.0	False	492.65794067382814	1730.0	False	2	0	convergent_nonsignificant
ENSG00000135111|chr12:114684146-114684196	ENSG00000135111	TBX3	TBX3	TBX2-related factors	T-box	targeting	chr12:114684146-114684196	87.3418701171875	1614.0	False	492.6207092285157	1731.0	False	2	0	convergent_nonsignificant
ENSG00000166986|chr12:57488029-57488506	ENSG00000166986	MARS	MARS1			targeting	chr12:57488029-57488506	89.54946899414062	1448.0	False	492.5459045410156	1732.0	False	2	0	convergent_nonsignificant
ENSG00000108953|chr17:1399967-1400141	ENSG00000108953	YWHAE	YWHAE			targeting	chr17:1399967-1400141	103.79581909179689	259.0	False	492.5305816650391	1733.0	False	2	0	convergent_nonsignificant
ENSG00000169926|chr15:31326875-31327247	ENSG00000169926	KLF13	KLF13	Three-zinc finger Kruppel-related	C2H2 ZF	targeting	chr15:31326875-31327247	99.12335815429688	561.0	False	492.47388916015626	1734.0	False	2	0	convergent_nonsignificant
ENSG00000165891|chr12:77065471-77065577	ENSG00000165891	E2F7	E2F7	E2F	E2F	targeting	chr12:77065471-77065577	107.03967895507812	131.0	False	492.4614562988281	1735.0	False	2	0	convergent_nonsignificant
ENSG00000159882|chr19:44002999-44003289	ENSG00000159882	ZNF230	ZNF230		C2H2 ZF	targeting	chr19:44002999-44003289	86.22540893554688	1693.0	False	492.3979431152344	1736.0	False	2	0	convergent_nonsignificant
ENSG00000256223|chr12:133130612-133130723	ENSG00000256223	ZNF10	ZNF10		C2H2 ZF	targeting	chr12:133130612-133130723	93.5169677734375	1053.0	False	492.3220642089844	1737.0	False	2	0	convergent_nonsignificant
ENSG00000157554|chr21:38498180-38498523	ENSG00000157554	ERG	ERG	Ets-related	Ets	targeting	chr21:38498180-38498523	80.40491333007813	1983.0	False	491.83982543945314	1738.0	False	2	0	convergent_nonsignificant
ENSG00000105672|chr19:35643622-35643885	ENSG00000105672	ETV2	ETV2	Ets-related	Ets	targeting	chr19:35643622-35643885	89.50285034179687	1451.0	False	491.7938415527344	1739.0	False	2	0	convergent_nonsignificant
ENSG00000170166|chr2:176151634-176151821	ENSG00000170166	HOXD4	HOXD4	HOX	Homeodomain	targeting	chr2:176151634-176151821	97.34660034179689	717.0	False	491.6902770996094	1740.0	False	2	0	convergent_nonsignificant
ENSG00000177030|chr11:695016-695250	ENSG00000177030	DEAF1	DEAF1		SAND	targeting	chr11:695016-695250	104.72005615234374	212.0	False	491.3148681640625	1741.0	False	2	0	convergent_nonsignificant
ENSG00000132740|chr11:68903896-68904164	ENSG00000132740	IGHMBP2	IGHMBP2			targeting	chr11:68903896-68904164	93.10590209960938	1091.0	False	491.2378295898437	1742.0	False	2	0	convergent_nonsignificant
ENSG00000010803|chr1:41161088-41161438	ENSG00000010803	SCMH1	SCMH1		Unknown	targeting	chr1:41161088-41161438	92.46444702148438	1149.0	False	491.0721221923829	1743.0	False	2	0	convergent_nonsignificant
ENSG00000164778|chr7:155458296-155458363	ENSG00000164778	EN2	EN2	NK	Homeodomain	targeting	chr7:155458296-155458363	87.30376586914062	1618.0	False	491.0397216796875	1744.0	False	2	0	convergent_nonsignificant
ENSG00000187626|chr6:28252029-28252255	ENSG00000187626	ZKSCAN4	ZKSCAN4	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr6:28252029-28252255	100.54834594726564	442.0	False	490.7430786132812	1745.0	False	2	0	convergent_nonsignificant
ENSG00000155508|chr5:154858527-154858711	ENSG00000155508	CNOT8	CNOT8		Unknown	targeting	chr5:154858527-154858711	103.67338256835936	265.0	False	490.6279388427735	1746.0	False	2	0	convergent_nonsignificant
ENSG00000148677|chr10:90920906-90921120	ENSG00000148677	ANKRD1	ANKRD1			targeting	chr10:90920906-90921120	90.01627197265626	1414.0	False	490.4392639160157	1747.0	False	2	0	convergent_nonsignificant
ENSG00000109381|chr4:139177160-139177202	ENSG00000109381	ELF2	ELF2	Ets-related	Ets	targeting	chr4:139177160-139177202	86.50126953125	1673.0	False	490.3769866943359	1748.0	False	2	0	convergent_nonsignificant
ENSG00000230257|chr7:102973634-102974003	ENSG00000230257	NFE4	NFE4		Unknown	targeting	chr7:102973634-102974003	84.90416870117187	1772.0	False	490.1356384277344	1749.0	False	2	0	convergent_nonsignificant
ENSG00000272333|chr19:35717990-35718384	ENSG00000272333	KMT2B	KMT2B		CxxC; AT hook	targeting	chr19:35717990-35718384	103.5157470703125	272.0	False	490.065234375	1750.0	False	2	0	convergent_nonsignificant
ENSG00000130684|chr20:25696742-25696816	ENSG00000130684	ZNF337	ZNF337		C2H2 ZF	targeting	chr20:25696742-25696816	92.74635620117188	1122.0	False	490.0539123535156	1751.0	False	2	0	convergent_nonsignificant
ENSG00000173875|chr19:12610928-12611166	ENSG00000173875	ZNF791	ZNF791		C2H2 ZF	targeting	chr19:12610928-12611166	97.68872680664064	681.0	False	489.9778381347657	1752.0	False	2	0	convergent_nonsignificant
non-targeting|99|non-targeting:99-99						negative control	non-targeting|99|non-targeting:99-99	84.2972900390625		False	489.9574035644531		False	2	0	convergent_nonsignificant
ENSG00000136866|chr9:113056635-113056762	ENSG00000136866	ZFP37	ZFP37		C2H2 ZF	targeting	chr9:113056635-113056762	67.58378295898437	2159.0	False	489.90862426757815	1753.0	False	2	0	convergent_nonsignificant
ENSG00000256463|chr18:78979845-78980452	ENSG00000256463	SALL3	SALL3	Factors with multiple dispersed zinc fingers	C2H2 ZF	targeting	chr18:78979845-78980452	98.80192260742189	586.0	False	489.8274353027344	1754.0	False	2	0	convergent_nonsignificant
ENSG00000082258|chr2:134918534-134918868	ENSG00000082258	CCNT2	CCNT2		Unknown	targeting	chr2:134918534-134918868	90.67213134765623	1348.0	False	489.78985900878905	1755.0	False	2	0	convergent_nonsignificant
ENSG00000100084|chr22:19431326-19431744	ENSG00000100084	HIRA	HIRA		Unknown	targeting	chr22:19431326-19431744	94.41332397460936	973.0	False	489.7088623046875	1756.0	False	2	0	convergent_nonsignificant
ENSG00000116132|chr1:170663129-170663470	ENSG00000116132	PRRX1	PRRX1	Paired-related HD factors	Homeodomain	targeting	chr1:170663129-170663470	83.50138549804687	1863.0	False	489.49098510742186	1757.0	False	2	0	convergent_nonsignificant
ENSG00000196247|chr7:64666340-64666635	ENSG00000196247	ZNF107	ZNF107		C2H2 ZF	targeting	chr7:64666340-64666635	109.25181274414062	83.0	False	489.3693542480469	1758.0	False	2	0	convergent_nonsignificant
ENSG00000184302|chr14:60509189-60509290	ENSG00000184302	SIX6	SIX6		Homeodomain	targeting	chr14:60509189-60509290	101.03451538085938	420.0	False	489.3634399414062	1759.0	False	2	0	convergent_nonsignificant
ENSG00000167986|chr11:61332691-61333170	ENSG00000167986	DDB1	DDB1		Unknown	targeting	chr11:61332691-61333170	97.77259521484376	674.0	False	489.3158721923828	1760.0	False	2	0	convergent_nonsignificant
non-targeting|19|non-targeting:19-19						negative control	non-targeting|19|non-targeting:19-19	89.85289306640625		False	489.1935180664062		False	2	0	convergent_nonsignificant
ENSG00000141905|chr19:3366629-3367014	ENSG00000141905	NFIC	NFIC	Nuclear factor 1	SMAD	targeting	chr19:3366629-3367014	90.381640625	1374.0	False	489.0841674804688	1761.0	False	2	0	convergent_nonsignificant
ENSG00000197162|chr16:30585535-30585715	ENSG00000197162	ZNF785	ZNF785		C2H2 ZF	targeting	chr16:30585535-30585715	80.56940307617188	1981.0	False	488.9762512207032	1762.0	False	2	0	convergent_nonsignificant
non-targeting|8|non-targeting:8-8						negative control	non-targeting|8|non-targeting:8-8	84.76538696289063		False	488.9660919189453		False	2	0	convergent_nonsignificant
ENSG00000116017|chr19:926002-926433	ENSG00000116017	ARID3A	ARID3A		ARID/BRIGHT	targeting	chr19:926002-926433	97.8397216796875	669.0	False	488.9375549316407	1763.0	False	2	0	convergent_nonsignificant
ENSG00000115568|chr2:218659385-218659623	ENSG00000115568	ZNF142	ZNF142	Factors with multiple dispersed zinc fingers	C2H2 ZF	targeting	chr2:218659385-218659623	90.30079345703123	1385.0	False	488.8337463378906	1764.0	False	2	0	convergent_nonsignificant
ENSG00000131061|chr20:33731978-33732065	ENSG00000131061	ZNF341	ZNF341	Factors with multiple dispersed zinc fingers	C2H2 ZF	targeting	chr20:33731978-33732065	99.57390747070312	523.0	False	488.7492126464844	1765.0	False	2	0	convergent_nonsignificant
ENSG00000167635|chr19:36215153-36215198	ENSG00000167635	ZNF146	ZNF146	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr19:36215153-36215198	99.28790283203124	546.0	False	488.7348358154297	1766.0	False	2	0	convergent_nonsignificant
ENSG00000104885|chr19:2163942-2164426	ENSG00000104885	DOT1L	DOT1L		AT hook	targeting	chr19:2163942-2164426	79.43351440429687	2022.0	False	488.6249145507812	1767.0	False	2	0	convergent_nonsignificant
ENSG00000141646|chr18:51030218-51030696	ENSG00000141646	SMAD4	SMAD4		SMAD	targeting	chr18:51030218-51030696	81.43855590820313	1947.0	False	488.6084930419922	1768.0	False	2	0	convergent_nonsignificant
ENSG00000175809|chrX:22272967-22273314	ENSG00000175809	ZNF645	CBLL2		C2H2 ZF	targeting	chrX:22272967-22273314	91.29557495117189	1278.0	False	488.6025390625	1769.0	False	2	0	convergent_nonsignificant
ENSG00000128604|chr7:128940738-128941254	ENSG00000128604	IRF5	IRF5	Interferon-regulatory factors	IRF	targeting	chr7:128940738-128941254	86.99495849609374	1633.0	False	488.5623565673829	1770.0	False	2	0	convergent_nonsignificant
